INPUT_TABLE
Variable ID
StubTechFixOut

region,supplysector,subsector,stub.technology,year,fixedOutput,share.weight.year,subs.share.weight,tech.share.weight
Central America and Caribbean,electricity,hydro,hydro,2005,0.0767999,2005,0,0
Central Asia,electricity,hydro,hydro,2005,0.2114388,2005,0,0
China,electricity,hydro,hydro,2005,1.4296011,2005,0,0
EU-12,electricity,hydro,hydro,2005,0.14841,2005,0,0
EU-15,electricity,hydro,hydro,2005,0.9585504,2005,0,0
Europe_Eastern,electricity,hydro,hydro,2005,0.0448632,2005,0,0
Europe_Non_EU,electricity,hydro,hydro,2005,0.2632608,2005,0,0
European Free Trade Association,electricity,hydro,hydro,2005,0.6263388,2005,0,0
India,electricity,hydro,hydro,2005,0.366228,2005,0,0
Indonesia,electricity,hydro,hydro,2005,0.03861,2005,0,0
Japan,electricity,hydro,hydro,2005,0.275292,2005,0,0
Mexico,electricity,hydro,hydro,2005,0.0995724,2005,0,0
Middle East,electricity,hydro,hydro,2005,0.0992016,2005,0,0
Pakistan,electricity,hydro,hydro,2005,0.1111032,2005,0,0
Russia,electricity,hydro,hydro,2005,0.6216372,2005,0,0
South Africa,electricity,hydro,hydro,2005,0.0047952,2005,0,0
South America_Northern,electricity,hydro,hydro,2005,0.2805613,2005,0,0
South America_Southern,electricity,hydro,hydro,2005,0.4005288,2005,0,0
South Asia,electricity,hydro,hydro,2005,0.0463089,2005,0,0
South Korea,electricity,hydro,hydro,2005,0.0132228,2005,0,0
Southeast Asia,electricity,hydro,hydro,2005,0.1995697,2005,0,0
Taiwan,electricity,hydro,hydro,2005,0.0143496,2005,0,0
Argentina,electricity,hydro,hydro,2005,0.1224144,2005,0,0
Colombia,electricity,hydro,hydro,2005,0.1432908,2005,0,0
USA,electricity,hydro,hydro,2010,0.9453132,2010,0,0
Africa_Eastern,electricity,hydro,hydro,2010,0.0539216,2010,0,0
Africa_Northern,electricity,hydro,hydro,2010,0.0603183,2010,0,0
Africa_Southern,electricity,hydro,hydro,2010,0.1438026,2010,0,0
Africa_Western,electricity,hydro,hydro,2010,0.1137915,2010,0,0
Australia_NZ,electricity,hydro,hydro,2010,0.1338588,2010,0,0
Brazil,electricity,hydro,hydro,2010,1.4518404,2010,0,0
Canada,electricity,hydro,hydro,2010,1.2654288,2010,0,0
Central America and Caribbean,electricity,hydro,hydro,2010,0.0855111,2010,0,0
Central Asia,electricity,hydro,hydro,2010,0.2174724,2010,0,0
China,electricity,hydro,hydro,2010,2.600376,2010,0,0
EU-12,electricity,hydro,hydro,2010,0.159804,2010,0,0
EU-15,electricity,hydro,hydro,2010,1.1715184,2010,0,0
Europe_Eastern,electricity,hydro,hydro,2010,0.0479592,2010,0,0
Europe_Non_EU,electricity,hydro,hydro,2010,0.3351708,2010,0,0
European Free Trade Association,electricity,hydro,hydro,2010,0.5983848,2010,0,0
India,electricity,hydro,hydro,2010,0.4119264,2010,0,0
Indonesia,electricity,hydro,hydro,2010,0.0636336,2010,0,0
Japan,electricity,hydro,hydro,2010,0.2959632,2010,0,0
Mexico,electricity,hydro,hydro,2010,0.1336356,2010,0,0
Middle East,electricity,hydro,hydro,2010,0.064242,2010,0,0
Pakistan,electricity,hydro,hydro,2010,0.1145196,2010,0,0
Russia,electricity,hydro,hydro,2010,0.5993388,2010,0,0
South Africa,electricity,hydro,hydro,2010,0.0076968,2010,0,0
South America_Northern,electricity,hydro,hydro,2010,0.2794181,2010,0,0
South America_Southern,electricity,hydro,hydro,2010,0.4154868,2010,0,0
South Asia,electricity,hydro,hydro,2010,0.0710383,2010,0,0
South Korea,electricity,hydro,hydro,2010,0.0139644,2010,0,0
Southeast Asia,electricity,hydro,hydro,2010,0.2541321,2010,0,0
Taiwan,electricity,hydro,hydro,2010,0.0150984,2010,0,0
Argentina,electricity,hydro,hydro,2010,0.1209132,2010,0,0
Colombia,electricity,hydro,hydro,2010,0.1454436,2010,0,0
USA,electricity,hydro,hydro,2015,0.96228498059349,2015,0,0
Africa_Eastern,electricity,hydro,hydro,2015,0.0721483270865583,2015,0,0
Africa_Northern,electricity,hydro,hydro,2015,0.0633640108431113,2015,0,0
Africa_Southern,electricity,hydro,hydro,2015,0.152664122042761,2015,0,0
Africa_Western,electricity,hydro,hydro,2015,0.139920063171845,2015,0,0
Australia_NZ,electricity,hydro,hydro,2015,0.141282974791405,2015,0,0
Brazil,electricity,hydro,hydro,2015,1.46871993896665,2015,0,0
Canada,electricity,hydro,hydro,2015,1.32070587025033,2015,0,0
Central America and Caribbean,electricity,hydro,hydro,2015,0.0879014190782869,2015,0,0
Central Asia,electricity,hydro,hydro,2015,0.237230002414332,2015,0,0
China,electricity,hydro,hydro,2015,2.68710889933847,2015,0,0
EU-12,electricity,hydro,hydro,2015,0.160704884937062,2015,0,0
EU-15,electricity,hydro,hydro,2015,1.16212254320574,2015,0,0
Europe_Eastern,electricity,hydro,hydro,2015,0.0497067812809734,2015,0,0
Europe_Non_EU,electricity,hydro,hydro,2015,0.321967808632729,2015,0,0
European Free Trade Association,electricity,hydro,hydro,2015,0.590480301469316,2015,0,0
India,electricity,hydro,hydro,2015,0.449328413264462,2015,0,0
Indonesia,electricity,hydro,hydro,2015,0.0662592359125373,2015,0,0
Japan,electricity,hydro,hydro,2015,0.296277424187889,2015,0,0
Mexico,electricity,hydro,hydro,2015,0.133641542056032,2015,0,0
Middle East,electricity,hydro,hydro,2015,0.0843187644933267,2015,0,0
Pakistan,electricity,hydro,hydro,2015,0.11729281819633,2015,0,0
Russia,electricity,hydro,hydro,2015,0.642660455545002,2015,0,0
South Africa,electricity,hydro,hydro,2015,0.00753776661905086,2015,0,0
South America_Northern,electricity,hydro,hydro,2015,0.279422126772551,2015,0,0
South America_Southern,electricity,hydro,hydro,2015,0.44634832497805,2015,0,0
South Asia,electricity,hydro,hydro,2015,0.0770924129981568,2015,0,0
South Korea,electricity,hydro,hydro,2015,0.0151785352237335,2015,0,0
Southeast Asia,electricity,hydro,hydro,2015,0.265038246460178,2015,0,0
Taiwan,electricity,hydro,hydro,2015,0.0154475,2015,0,0
Argentina,electricity,hydro,hydro,2015,0.123753421955736,2015,0,0
Colombia,electricity,hydro,hydro,2015,0.151825141291002,2015,0,0
USA,electricity,hydro,hydro,2020,0.980594524838881,2020,0,0
Africa_Eastern,electricity,hydro,hydro,2020,0.0907990290397629,2020,0,0
Africa_Northern,electricity,hydro,hydro,2020,0.0664078656962975,2020,0,0
Africa_Southern,electricity,hydro,hydro,2020,0.161513966387251,2020,0,0
Africa_Western,electricity,hydro,hydro,2020,0.166028540237906,2020,0,0
Australia_NZ,electricity,hydro,hydro,2020,0.148720670796782,2020,0,0
Brazil,electricity,hydro,hydro,2020,1.48202156685033,2020,0,0
Canada,electricity,hydro,hydro,2020,1.37653595332142,2020,0,0
Central America and Caribbean,electricity,hydro,hydro,2020,0.0901698015580665,2020,0,0
Central Asia,electricity,hydro,hydro,2020,0.256900461392078,2020,0,0
China,electricity,hydro,hydro,2020,2.77397070170208,2020,0,0
EU-12,electricity,hydro,hydro,2020,0.161743037891521,2020,0,0
EU-15,electricity,hydro,hydro,2020,1.16454168383481,2020,0,0
Europe_Eastern,electricity,hydro,hydro,2020,0.0518081332610259,2020,0,0
Europe_Non_EU,electricity,hydro,hydro,2020,0.309263343962679,2020,0,0
European Free Trade Association,electricity,hydro,hydro,2020,0.5819130293065,2020,0,0
India,electricity,hydro,hydro,2020,0.48700871878127,2020,0,0
Indonesia,electricity,hydro,hydro,2020,0.0688997184879149,2020,0,0
Japan,electricity,hydro,hydro,2020,0.296477729046957,2020,0,0
Mexico,electricity,hydro,hydro,2020,0.133703276538961,2020,0,0
Middle East,electricity,hydro,hydro,2020,0.103795297967061,2020,0,0
Pakistan,electricity,hydro,hydro,2020,0.12004388786496,2020,0,0
Russia,electricity,hydro,hydro,2020,0.686427000026554,2020,0,0
South Africa,electricity,hydro,hydro,2020,0.00735930913544782,2020,0,0
South America_Northern,electricity,hydro,hydro,2020,0.279049325372654,2020,0,0
South America_Southern,electricity,hydro,hydro,2020,0.476412163070366,2020,0,0
South Asia,electricity,hydro,hydro,2020,0.0833304988174735,2020,0,0
South Korea,electricity,hydro,hydro,2020,0.0170944369405106,2020,0,0
Southeast Asia,electricity,hydro,hydro,2020,0.276247615381083,2020,0,0
Taiwan,electricity,hydro,hydro,2020,0.0157965,2020,0,0
Argentina,electricity,hydro,hydro,2020,0.126505970129378,2020,0,0
Colombia,electricity,hydro,hydro,2020,0.158088718176675,2020,0,0
USA,electricity,hydro,hydro,2025,0.998875424835991,2025,0,0
Africa_Eastern,electricity,hydro,hydro,2025,0.109858111138506,2025,0,0
Africa_Northern,electricity,hydro,hydro,2025,0.0694512593650093,2025,0,0
Africa_Southern,electricity,hydro,hydro,2025,0.170367242815928,2025,0,0
Africa_Western,electricity,hydro,hydro,2025,0.19215077702899,2025,0,0
Australia_NZ,electricity,hydro,hydro,2025,0.156187031388104,2025,0,0
Brazil,electricity,hydro,hydro,2025,1.49294355740618,2025,0,0
Canada,electricity,hydro,hydro,2025,1.43299919880284,2025,0,0
Central America and Caribbean,electricity,hydro,hydro,2025,0.092825251339153,2025,0,0
Central Asia,electricity,hydro,hydro,2025,0.276448852267109,2025,0,0
China,electricity,hydro,hydro,2025,2.86143549299561,2025,0,0
EU-12,electricity,hydro,hydro,2025,0.162721006391139,2025,0,0
EU-15,electricity,hydro,hydro,2025,1.16638122315638,2025,0,0
Europe_Eastern,electricity,hydro,hydro,2025,0.0540905684426006,2025,0,0
Europe_Non_EU,electricity,hydro,hydro,2025,0.296585970077732,2025,0,0
European Free Trade Association,electricity,hydro,hydro,2025,0.572607235605286,2025,0,0
India,electricity,hydro,hydro,2025,0.524961447468075,2025,0,0
Indonesia,electricity,hydro,hydro,2025,0.0715461367364206,2025,0,0
Japan,electricity,hydro,hydro,2025,0.296530448319569,2025,0,0
Mexico,electricity,hydro,hydro,2025,0.133964057564992,2025,0,0
Middle East,electricity,hydro,hydro,2025,0.122490995534989,2025,0,0
Pakistan,electricity,hydro,hydro,2025,0.122776731680343,2025,0,0
Russia,electricity,hydro,hydro,2025,0.730526257044268,2025,0,0
South Africa,electricity,hydro,hydro,2025,0.00717614034332458,2025,0,0
South America_Northern,electricity,hydro,hydro,2025,0.27892558526443,2025,0,0
South America_Southern,electricity,hydro,hydro,2025,0.50528701494195,2025,0,0
South Asia,electricity,hydro,hydro,2025,0.0897976620460925,2025,0,0
South Korea,electricity,hydro,hydro,2025,0.0189993409743017,2025,0,0
Southeast Asia,electricity,hydro,hydro,2025,0.287916821199978,2025,0,0
Taiwan,electricity,hydro,hydro,2025,0.0161456,2025,0,0
Argentina,electricity,hydro,hydro,2025,0.129168187744756,2025,0,0
Colombia,electricity,hydro,hydro,2025,0.164398589398923,2025,0,0
USA,electricity,hydro,hydro,2030,1.01704219821745,2030,0,0
Africa_Eastern,electricity,hydro,hydro,2030,0.129313254612927,2030,0,0
Africa_Northern,electricity,hydro,hydro,2030,0.0724970967920348,2030,0,0
Africa_Southern,electricity,hydro,hydro,2030,0.179231996736809,2030,0,0
Africa_Western,electricity,hydro,hydro,2030,0.218344808822018,2030,0,0
Australia_NZ,electricity,hydro,hydro,2030,0.163729798640798,2030,0,0
Brazil,electricity,hydro,hydro,2030,1.50275075110292,2030,0,0
Canada,electricity,hydro,hydro,2030,1.49019337576247,2030,0,0
Central America and Caribbean,electricity,hydro,hydro,2030,0.09605118407503,2030,0,0
Central Asia,electricity,hydro,hydro,2030,0.29585334312168,2030,0,0
China,electricity,hydro,hydro,2030,2.9490138552379,2030,0,0
EU-12,electricity,hydro,hydro,2030,0.163640840945595,2030,0,0
EU-15,electricity,hydro,hydro,2030,1.16731581975451,2030,0,0
Europe_Eastern,electricity,hydro,hydro,2030,0.0565234703661121,2030,0,0
Europe_Non_EU,electricity,hydro,hydro,2030,0.283915804269609,2030,0,0
European Free Trade Association,electricity,hydro,hydro,2030,0.562647686040402,2030,0,0
India,electricity,hydro,hydro,2030,0.563161694075132,2030,0,0
Indonesia,electricity,hydro,hydro,2030,0.0742223397608486,2030,0,0
Japan,electricity,hydro,hydro,2030,0.296445307626162,2030,0,0
Mexico,electricity,hydro,hydro,2030,0.134479148764723,2030,0,0
Middle East,electricity,hydro,hydro,2030,0.140276328602689,2030,0,0
Pakistan,electricity,hydro,hydro,2030,0.125461277288477,2030,0,0
Russia,electricity,hydro,hydro,2030,0.774800140209371,2030,0,0
South Africa,electricity,hydro,hydro,2030,0.00700287291353177,2030,0,0
South America_Northern,electricity,hydro,hydro,2030,0.279403588419632,2030,0,0
South America_Southern,electricity,hydro,hydro,2030,0.533051469509664,2030,0,0
South Asia,electricity,hydro,hydro,2030,0.096594898710784,2030,0,0
South Korea,electricity,hydro,hydro,2030,0.0208881339641951,2030,0,0
Southeast Asia,electricity,hydro,hydro,2030,0.300022122328053,2030,0,0
Taiwan,electricity,hydro,hydro,2030,0.0164946,2030,0,0
Argentina,electricity,hydro,hydro,2030,0.131757204258434,2030,0,0
Colombia,electricity,hydro,hydro,2030,0.170871964078643,2030,0,0
USA,electricity,hydro,hydro,2035,1.03501688860769,2035,0,0
Africa_Eastern,electricity,hydro,hydro,2035,0.149152184789249,2035,0,0
Africa_Northern,electricity,hydro,hydro,2035,0.0755489640946099,2035,0,0
Africa_Southern,electricity,hydro,hydro,2035,0.188088462915119,2035,0,0
Africa_Western,electricity,hydro,hydro,2035,0.244607772626554,2035,0,0
Australia_NZ,electricity,hydro,hydro,2035,0.1713730456728,2035,0,0
Brazil,electricity,hydro,hydro,2035,1.51222934351825,2035,0,0
Canada,electricity,hydro,hydro,2035,1.5479716727095,2035,0,0
Central America and Caribbean,electricity,hydro,hydro,2035,0.0997155848886246,2035,0,0
Central Asia,electricity,hydro,hydro,2035,0.315146643934,2035,0,0
China,electricity,hydro,hydro,2035,3.03552625326313,2035,0,0
EU-12,electricity,hydro,hydro,2035,0.164503523651713,2035,0,0
EU-15,electricity,hydro,hydro,2035,1.16715838098643,2035,0,0
Europe_Eastern,electricity,hydro,hydro,2035,0.0590497702067551,2035,0,0
Europe_Non_EU,electricity,hydro,hydro,2035,0.271276403080411,2035,0,0
European Free Trade Association,electricity,hydro,hydro,2035,0.552072207605812,2035,0,0
India,electricity,hydro,hydro,2035,0.601549115013304,2035,0,0
Indonesia,electricity,hydro,hydro,2035,0.0769236718263764,2035,0,0
Japan,electricity,hydro,hydro,2035,0.29622670653162,2035,0,0
Mexico,electricity,hydro,hydro,2035,0.135229330220216,2035,0,0
Middle East,electricity,hydro,hydro,2035,0.157015954198441,2035,0,0
Pakistan,electricity,hydro,hydro,2035,0.128071474404955,2035,0,0
Russia,electricity,hydro,hydro,2035,0.819134763832315,2035,0,0
South Africa,electricity,hydro,hydro,2035,0.00684639462332505,2035,0,0
South America_Northern,electricity,hydro,hydro,2035,0.280496077691983,2035,0,0
South America_Southern,electricity,hydro,hydro,2035,0.559824021297448,2035,0,0
South Asia,electricity,hydro,hydro,2035,0.103760066520182,2035,0,0
South Korea,electricity,hydro,hydro,2035,0.0227588210441162,2035,0,0
Southeast Asia,electricity,hydro,hydro,2035,0.312449007554061,2035,0,0
Taiwan,electricity,hydro,hydro,2035,0.0168437,2035,0,0
Argentina,electricity,hydro,hydro,2035,0.134297824675806,2035,0,0
Colombia,electricity,hydro,hydro,2035,0.177487889806209,2035,0,0
USA,electricity,hydro,hydro,2040,1.04683598422419,2040,0,0
Africa_Eastern,electricity,hydro,hydro,2040,0.187667131768043,2040,0,0
Africa_Northern,electricity,hydro,hydro,2040,0.0815619346069643,2040,0,0
Africa_Southern,electricity,hydro,hydro,2040,0.205345753042783,2040,0,0
Africa_Western,electricity,hydro,hydro,2040,0.296696812627675,2040,0,0
Australia_NZ,electricity,hydro,hydro,2040,0.180613845525368,2040,0,0
Brazil,electricity,hydro,hydro,2040,1.53884819575688,2040,0,0
Canada,electricity,hydro,hydro,2040,1.58973582396979,2040,0,0
Central America and Caribbean,electricity,hydro,hydro,2040,0.106459860685634,2040,0,0
Central Asia,electricity,hydro,hydro,2040,0.336514808642577,2040,0,0
China,electricity,hydro,hydro,2040,3.17826250182776,2040,0,0
EU-12,electricity,hydro,hydro,2040,0.171449832645441,2040,0,0
EU-15,electricity,hydro,hydro,2040,1.18364393093023,2040,0,0
Europe_Eastern,electricity,hydro,hydro,2040,0.0616520404471552,2040,0,0
Europe_Non_EU,electricity,hydro,hydro,2040,0.285942818013021,2040,0,0
European Free Trade Association,electricity,hydro,hydro,2040,0.561876677211717,2040,0,0
India,electricity,hydro,hydro,2040,0.667854146558277,2040,0,0
Indonesia,electricity,hydro,hydro,2040,0.081199494717688,2040,0,0
Japan,electricity,hydro,hydro,2040,0.300094284589732,2040,0,0
Mexico,electricity,hydro,hydro,2040,0.136185377681851,2040,0,0
Middle East,electricity,hydro,hydro,2040,0.181799023884818,2040,0,0
Pakistan,electricity,hydro,hydro,2040,0.13692152910471,2040,0,0
Russia,electricity,hydro,hydro,2040,0.867785048706346,2040,0,0
South Africa,electricity,hydro,hydro,2040,0.00685183545733676,2040,0,0
South America_Northern,electricity,hydro,hydro,2040,0.284643540384359,2040,0,0
South America_Southern,electricity,hydro,hydro,2040,0.609049197419684,2040,0,0
South Asia,electricity,hydro,hydro,2040,0.120515379473911,2040,0,0
South Korea,electricity,hydro,hydro,2040,0.0258892068810043,2040,0,0
Southeast Asia,electricity,hydro,hydro,2040,0.344806368249629,2040,0,0
Taiwan,electricity,hydro,hydro,2040,0.0178996,2040,0,0
Argentina,electricity,hydro,hydro,2040,0.139052912714665,2040,0,0
Colombia,electricity,hydro,hydro,2040,0.189234532448787,2040,0,0
USA,electricity,hydro,hydro,2045,1.05788499776472,2045,0,0
Africa_Eastern,electricity,hydro,hydro,2045,0.226769693760611,2045,0,0
Africa_Northern,electricity,hydro,hydro,2045,0.0875836638523192,2045,0,0
Africa_Southern,electricity,hydro,hydro,2045,0.222591712354473,2045,0,0
Africa_Western,electricity,hydro,hydro,2045,0.348931524248138,2045,0,0
Australia_NZ,electricity,hydro,hydro,2045,0.189850578282271,2045,0,0
Brazil,electricity,hydro,hydro,2045,1.56462692837005,2045,0,0
Canada,electricity,hydro,hydro,2045,1.63083645268334,2045,0,0
Central America and Caribbean,electricity,hydro,hydro,2045,0.114016411482434,2045,0,0
Central Asia,electricity,hydro,hydro,2045,0.35786127247834,2045,0,0
China,electricity,hydro,hydro,2045,3.31431336207287,2045,0,0
EU-12,electricity,hydro,hydro,2045,0.178386466506885,2045,0,0
EU-15,electricity,hydro,hydro,2045,1.19919669365698,2045,0,0
Europe_Eastern,electricity,hydro,hydro,2045,0.0642034564332204,2045,0,0
Europe_Non_EU,electricity,hydro,hydro,2045,0.300448059297983,2045,0,0
European Free Trade Association,electricity,hydro,hydro,2045,0.571294215468565,2045,0,0
India,electricity,hydro,hydro,2045,0.733958429385317,2045,0,0
Indonesia,electricity,hydro,hydro,2045,0.085448709091311,2045,0,0
Japan,electricity,hydro,hydro,2045,0.303818312744442,2045,0,0
Mexico,electricity,hydro,hydro,2045,0.137331399879468,2045,0,0
Middle East,electricity,hydro,hydro,2045,0.205040115108317,2045,0,0
Pakistan,electricity,hydro,hydro,2045,0.145670456365215,2045,0,0
Russia,electricity,hydro,hydro,2045,0.916176897252176,2045,0,0
South Africa,electricity,hydro,hydro,2045,0.00688324170720492,2045,0,0
South America_Northern,electricity,hydro,hydro,2045,0.289614635677218,2045,0,0
South America_Southern,electricity,hydro,hydro,2045,0.656828283347966,2045,0,0
South Asia,electricity,hydro,hydro,2045,0.137990129048922,2045,0,0
South Korea,electricity,hydro,hydro,2045,0.0290171119617453,2045,0,0
Southeast Asia,electricity,hydro,hydro,2045,0.377010432966683,2045,0,0
Taiwan,electricity,hydro,hydro,2045,0.0189556,2045,0,0
Argentina,electricity,hydro,hydro,2045,0.143779513215215,2045,0,0
Colombia,electricity,hydro,hydro,2045,0.201192306797745,2045,0,0
USA,electricity,hydro,hydro,2050,1.06755823252223,2050,0,0
Africa_Eastern,electricity,hydro,hydro,2050,0.266221479415082,2050,0,0
Africa_Northern,electricity,hydro,hydro,2050,0.0936097461351176,2050,0,0
Africa_Southern,electricity,hydro,hydro,2050,0.239839289231751,2050,0,0
Africa_Western,electricity,hydro,hydro,2050,0.401524930287753,2050,0,0
Australia_NZ,electricity,hydro,hydro,2050,0.198948004811223,2050,0,0
Brazil,electricity,hydro,hydro,2050,1.5901764404308,2050,0,0
Canada,electricity,hydro,hydro,2050,1.67009958750565,2050,0,0
Central America and Caribbean,electricity,hydro,hydro,2050,0.123009884609897,2050,0,0
Central Asia,electricity,hydro,hydro,2050,0.379196708646984,2050,0,0
China,electricity,hydro,hydro,2050,3.43832681421159,2050,0,0
EU-12,electricity,hydro,hydro,2050,0.185217841165102,2050,0,0
EU-15,electricity,hydro,hydro,2050,1.21285727032992,2050,0,0
Europe_Eastern,electricity,hydro,hydro,2050,0.0665013113877218,2050,0,0
Europe_Non_EU,electricity,hydro,hydro,2050,0.314719374729686,2050,0,0
European Free Trade Association,electricity,hydro,hydro,2050,0.580266221800495,2050,0,0
India,electricity,hydro,hydro,2050,0.799354772158353,2050,0,0
Indonesia,electricity,hydro,hydro,2050,0.0895846341521955,2050,0,0
Japan,electricity,hydro,hydro,2050,0.307399780185458,2050,0,0
Mexico,electricity,hydro,hydro,2050,0.138631147969046,2050,0,0
Middle East,electricity,hydro,hydro,2050,0.227131710434948,2050,0,0
Pakistan,electricity,hydro,hydro,2050,0.154476426670085,2050,0,0
Russia,electricity,hydro,hydro,2050,0.963633941915284,2050,0,0
South Africa,electricity,hydro,hydro,2050,0.0069952739571715,2050,0,0
South America_Northern,electricity,hydro,hydro,2050,0.29613658469045,2050,0,0
South America_Southern,electricity,hydro,hydro,2050,0.703121105136631,2050,0,0
South Asia,electricity,hydro,hydro,2050,0.155843893562059,2050,0,0
South Korea,electricity,hydro,hydro,2050,0.0321364130804678,2050,0,0
Southeast Asia,electricity,hydro,hydro,2050,0.408833740066777,2050,0,0
Taiwan,electricity,hydro,hydro,2050,0.0200116,2050,0,0
Argentina,electricity,hydro,hydro,2050,0.148482221546134,2050,0,0
Colombia,electricity,hydro,hydro,2050,0.213674508574153,2050,0,0
USA,electricity,hydro,hydro,2055,1.07713975136362,2055,0,0
Africa_Eastern,electricity,hydro,hydro,2055,0.306185813872166,2055,0,0
Africa_Northern,electricity,hydro,hydro,2055,0.099639768444283,2055,0,0
Africa_Southern,electricity,hydro,hydro,2055,0.257142335808795,2055,0,0
Africa_Western,electricity,hydro,hydro,2055,0.454380254801589,2055,0,0
Australia_NZ,electricity,hydro,hydro,2055,0.208116817876953,2055,0,0
Brazil,electricity,hydro,hydro,2055,1.61515580354238,2055,0,0
