INPUT_TABLE
Variable ID
StubTechFixOut

region,supplysector,subsector,stub.technology,year,fixedOutput,share.weight.year,subs.share.weight,tech.share.weight
Central America and Caribbean,electricity,hydro,hydro,2005,0.0767999,2005,0,0
Central Asia,electricity,hydro,hydro,2005,0.2114388,2005,0,0
China,electricity,hydro,hydro,2005,1.4296011,2005,0,0
EU-12,electricity,hydro,hydro,2005,0.14841,2005,0,0
EU-15,electricity,hydro,hydro,2005,0.9585504,2005,0,0
Europe_Eastern,electricity,hydro,hydro,2005,0.0448632,2005,0,0
Europe_Non_EU,electricity,hydro,hydro,2005,0.2632608,2005,0,0
European Free Trade Association,electricity,hydro,hydro,2005,0.6263388,2005,0,0
India,electricity,hydro,hydro,2005,0.366228,2005,0,0
Indonesia,electricity,hydro,hydro,2005,0.03861,2005,0,0
Japan,electricity,hydro,hydro,2005,0.275292,2005,0,0
Mexico,electricity,hydro,hydro,2005,0.0995724,2005,0,0
Middle East,electricity,hydro,hydro,2005,0.0992016,2005,0,0
Pakistan,electricity,hydro,hydro,2005,0.1111032,2005,0,0
Russia,electricity,hydro,hydro,2005,0.6216372,2005,0,0
South Africa,electricity,hydro,hydro,2005,0.0047952,2005,0,0
South America_Northern,electricity,hydro,hydro,2005,0.2805613,2005,0,0
South America_Southern,electricity,hydro,hydro,2005,0.4005288,2005,0,0
South Asia,electricity,hydro,hydro,2005,0.0463089,2005,0,0
South Korea,electricity,hydro,hydro,2005,0.0132228,2005,0,0
Southeast Asia,electricity,hydro,hydro,2005,0.1995697,2005,0,0
Taiwan,electricity,hydro,hydro,2005,0.0143496,2005,0,0
Argentina,electricity,hydro,hydro,2005,0.1224144,2005,0,0
Colombia,electricity,hydro,hydro,2005,0.1432908,2005,0,0
USA,electricity,hydro,hydro,2010,0.9453132,2010,0,0
Africa_Eastern,electricity,hydro,hydro,2010,0.0539216,2010,0,0
Africa_Northern,electricity,hydro,hydro,2010,0.0603183,2010,0,0
Africa_Southern,electricity,hydro,hydro,2010,0.1438026,2010,0,0
Africa_Western,electricity,hydro,hydro,2010,0.1137915,2010,0,0
Australia_NZ,electricity,hydro,hydro,2010,0.1338588,2010,0,0
Brazil,electricity,hydro,hydro,2010,1.4518404,2010,0,0
Canada,electricity,hydro,hydro,2010,1.2654288,2010,0,0
Central America and Caribbean,electricity,hydro,hydro,2010,0.0855111,2010,0,0
Central Asia,electricity,hydro,hydro,2010,0.2174724,2010,0,0
China,electricity,hydro,hydro,2010,2.600376,2010,0,0
EU-12,electricity,hydro,hydro,2010,0.159804,2010,0,0
EU-15,electricity,hydro,hydro,2010,1.1715184,2010,0,0
Europe_Eastern,electricity,hydro,hydro,2010,0.0479592,2010,0,0
Europe_Non_EU,electricity,hydro,hydro,2010,0.3351708,2010,0,0
European Free Trade Association,electricity,hydro,hydro,2010,0.5983848,2010,0,0
India,electricity,hydro,hydro,2010,0.4119264,2010,0,0
Indonesia,electricity,hydro,hydro,2010,0.0636336,2010,0,0
Japan,electricity,hydro,hydro,2010,0.2959632,2010,0,0
Mexico,electricity,hydro,hydro,2010,0.1336356,2010,0,0
Middle East,electricity,hydro,hydro,2010,0.064242,2010,0,0
Pakistan,electricity,hydro,hydro,2010,0.1145196,2010,0,0
Russia,electricity,hydro,hydro,2010,0.5993388,2010,0,0
South Africa,electricity,hydro,hydro,2010,0.0076968,2010,0,0
South America_Northern,electricity,hydro,hydro,2010,0.2794181,2010,0,0
South America_Southern,electricity,hydro,hydro,2010,0.4154868,2010,0,0
South Asia,electricity,hydro,hydro,2010,0.0710383,2010,0,0
South Korea,electricity,hydro,hydro,2010,0.0139644,2010,0,0
Southeast Asia,electricity,hydro,hydro,2010,0.2541321,2010,0,0
Taiwan,electricity,hydro,hydro,2010,0.0150984,2010,0,0
Argentina,electricity,hydro,hydro,2010,0.1209132,2010,0,0
Colombia,electricity,hydro,hydro,2010,0.1454436,2010,0,0
USA,electricity,hydro,hydro,2015,0.961005678803462,2015,0,0
Africa_Eastern,electricity,hydro,hydro,2015,0.071951357496882,2015,0,0
Africa_Northern,electricity,hydro,hydro,2015,0.0633726662776824,2015,0,0
Africa_Southern,electricity,hydro,hydro,2015,0.152473747613793,2015,0,0
Africa_Western,electricity,hydro,hydro,2015,0.140381811489843,2015,0,0
Australia_NZ,electricity,hydro,hydro,2015,0.141575875458868,2015,0,0
Brazil,electricity,hydro,hydro,2015,1.45757092440363,2015,0,0
Canada,electricity,hydro,hydro,2015,1.32387770310093,2015,0,0
Central America and Caribbean,electricity,hydro,hydro,2015,0.0889649630482494,2015,0,0
Central Asia,electricity,hydro,hydro,2015,0.236978022533415,2015,0,0
China,electricity,hydro,hydro,2015,2.6962193663929,2015,0,0
EU-12,electricity,hydro,hydro,2015,0.160993962814994,2015,0,0
EU-15,electricity,hydro,hydro,2015,1.16264058494496,2015,0,0
Europe_Eastern,electricity,hydro,hydro,2015,0.0499059945943998,2015,0,0
Europe_Non_EU,electricity,hydro,hydro,2015,0.321518276788593,2015,0,0
European Free Trade Association,electricity,hydro,hydro,2015,0.592154622343832,2015,0,0
India,electricity,hydro,hydro,2015,0.448937171337204,2015,0,0
Indonesia,electricity,hydro,hydro,2015,0.0664540855739787,2015,0,0
Japan,electricity,hydro,hydro,2015,0.296044286526444,2015,0,0
Mexico,electricity,hydro,hydro,2015,0.133508468318014,2015,0,0
Middle East,electricity,hydro,hydro,2015,0.0842519275069075,2015,0,0
Pakistan,electricity,hydro,hydro,2015,0.116546972130635,2015,0,0
Russia,electricity,hydro,hydro,2015,0.642962491509465,2015,0,0
South Africa,electricity,hydro,hydro,2015,0.00758276468712479,2015,0,0
South America_Northern,electricity,hydro,hydro,2015,0.280084412229648,2015,0,0
South America_Southern,electricity,hydro,hydro,2015,0.443290542788075,2015,0,0
South Asia,electricity,hydro,hydro,2015,0.0760755939806778,2015,0,0
South Korea,electricity,hydro,hydro,2015,0.0151762190928523,2015,0,0
Southeast Asia,electricity,hydro,hydro,2015,0.265493155467543,2015,0,0
Taiwan,electricity,hydro,hydro,2015,0.0154475,2015,0,0
Argentina,electricity,hydro,hydro,2015,0.122975586590121,2015,0,0
Colombia,electricity,hydro,hydro,2015,0.153408733220728,2015,0,0
USA,electricity,hydro,hydro,2020,0.977124818164832,2020,0,0
Africa_Eastern,electricity,hydro,hydro,2020,0.0902765291239645,2020,0,0
Africa_Northern,electricity,hydro,hydro,2020,0.0664318320825634,2020,0,0
Africa_Southern,electricity,hydro,hydro,2020,0.161105923258541,2020,0,0
Africa_Western,electricity,hydro,hydro,2020,0.167121844257539,2020,0,0
Australia_NZ,electricity,hydro,hydro,2020,0.149348261891964,2020,0,0
Brazil,electricity,hydro,hydro,2020,1.45906739240502,2020,0,0
Canada,electricity,hydro,hydro,2020,1.38341230184158,2020,0,0
Central America and Caribbean,electricity,hydro,hydro,2020,0.092406739544721,2020,0,0
Central Asia,electricity,hydro,hydro,2020,0.256389526839886,2020,0,0
China,electricity,hydro,hydro,2020,2.79417079627576,2020,0,0
EU-12,electricity,hydro,hydro,2020,0.162266600139878,2020,0,0
EU-15,electricity,hydro,hydro,2020,1.16550481609379,2020,0,0
Europe_Eastern,electricity,hydro,hydro,2020,0.052040061688274,2020,0,0
Europe_Non_EU,electricity,hydro,hydro,2020,0.308306490620169,2020,0,0
European Free Trade Association,electricity,hydro,hydro,2020,0.585683190735527,2020,0,0
India,electricity,hydro,hydro,2020,0.485855548306297,2020,0,0
Indonesia,electricity,hydro,hydro,2020,0.0692450674065942,2020,0,0
Japan,electricity,hydro,hydro,2020,0.295981999877833,2020,0,0
Mexico,electricity,hydro,hydro,2020,0.133207891219585,2020,0,0
Middle East,electricity,hydro,hydro,2020,0.103482842736257,2020,0,0
Pakistan,electricity,hydro,hydro,2020,0.118463284377188,2020,0,0
Russia,electricity,hydro,hydro,2020,0.687028103578938,2020,0,0
South Africa,electricity,hydro,hydro,2020,0.0074353866136985,2020,0,0
South America_Northern,electricity,hydro,hydro,2020,0.280565839303641,2020,0,0
South America_Southern,electricity,hydro,hydro,2020,0.470153965254339,2020,0,0
South Asia,electricity,hydro,hydro,2020,0.0811039397965258,2020,0,0
South Korea,electricity,hydro,hydro,2020,0.0171019969437374,2020,0,0
Southeast Asia,electricity,hydro,hydro,2020,0.276838321598411,2020,0,0
Taiwan,electricity,hydro,hydro,2020,0.0157965,2020,0,0
Argentina,electricity,hydro,hydro,2020,0.124680627559622,2020,0,0
Colombia,electricity,hydro,hydro,2020,0.161643608314127,2020,0,0
USA,electricity,hydro,hydro,2025,0.991932083989332,2025,0,0
Africa_Eastern,electricity,hydro,hydro,2025,0.108867416371196,2025,0,0
Africa_Northern,electricity,hydro,hydro,2025,0.0694926569918039,2025,0,0
Africa_Southern,electricity,hydro,hydro,2025,0.169702520739691,2025,0,0
Africa_Western,electricity,hydro,hydro,2025,0.193974725720369,2025,0,0
Australia_NZ,electricity,hydro,hydro,2025,0.157170388266344,2025,0,0
Brazil,electricity,hydro,hydro,2025,1.45751931322417,2025,0,0
Canada,electricity,hydro,hydro,2025,1.44385222277003,2025,0,0
Central America and Caribbean,electricity,hydro,hydro,2025,0.0960656644666235,2025,0,0
Central Asia,electricity,hydro,hydro,2025,0.275602400001198,2025,0,0
China,electricity,hydro,hydro,2025,2.89378442461875,2025,0,0
EU-12,electricity,hydro,hydro,2025,0.163396553737752,2025,0,0
EU-15,electricity,hydro,hydro,2025,1.16738744309135,2025,0,0
Europe_Eastern,electricity,hydro,hydro,2025,0.0541778339630318,2025,0,0
Europe_Non_EU,electricity,hydro,hydro,2025,0.294815088873863,2025,0,0
European Free Trade Association,electricity,hydro,hydro,2025,0.578857152264726,2025,0,0
India,electricity,hydro,hydro,2025,0.522759804075815,2025,0,0
Indonesia,electricity,hydro,hydro,2025,0.0719759732262614,2025,0,0
Japan,electricity,hydro,hydro,2025,0.295801067973923,2025,0,0
Mexico,electricity,hydro,hydro,2025,0.13280272036742,2025,0,0
Middle East,electricity,hydro,hydro,2025,0.121445887794069,2025,0,0
Pakistan,electricity,hydro,hydro,2025,0.120180551239927,2025,0,0
Russia,electricity,hydro,hydro,2025,0.731505399663871,2025,0,0
South Africa,electricity,hydro,hydro,2025,0.00726160977005468,2025,0,0
South America_Northern,electricity,hydro,hydro,2025,0.281408338605534,2025,0,0
South America_Southern,electricity,hydro,hydro,2025,0.495916876294192,2025,0,0
South Asia,electricity,hydro,hydro,2025,0.0861267544246667,2025,0,0
South Korea,electricity,hydro,hydro,2025,0.0190460623866028,2025,0,0
Southeast Asia,electricity,hydro,hydro,2025,0.288130394601795,2025,0,0
Taiwan,electricity,hydro,hydro,2025,0.0161456,2025,0,0
Argentina,electricity,hydro,hydro,2025,0.12598346854039,2025,0,0
Colombia,electricity,hydro,hydro,2025,0.170295196812317,2025,0,0
USA,electricity,hydro,hydro,2030,1.00522341470756,2030,0,0
Africa_Eastern,electricity,hydro,hydro,2030,0.127701172271817,2030,0,0
Africa_Northern,electricity,hydro,hydro,2030,0.0725518992141973,2030,0,0
Africa_Southern,electricity,hydro,hydro,2030,0.178257116940815,2030,0,0
Africa_Western,electricity,hydro,hydro,2030,0.220886490976748,2030,0,0
Australia_NZ,electricity,hydro,hydro,2030,0.16505490673738,2030,0,0
Brazil,electricity,hydro,hydro,2030,1.45465438259808,2030,0,0
Canada,electricity,hydro,hydro,2030,1.50515205893716,2030,0,0
Central America and Caribbean,electricity,hydro,hydro,2030,0.100027140068109,2030,0,0
Central Asia,electricity,hydro,hydro,2030,0.294516044494306,2030,0,0
China,electricity,hydro,hydro,2030,2.9945368129469,2030,0,0
EU-12,electricity,hydro,hydro,2030,0.164368839822901,2030,0,0
EU-15,electricity,hydro,hydro,2030,1.16793368741884,2030,0,0
Europe_Eastern,electricity,hydro,hydro,2030,0.0562844290395927,2030,0,0
Europe_Non_EU,electricity,hydro,hydro,2030,0.280932734242976,2030,0,0
European Free Trade Association,electricity,hydro,hydro,2030,0.571609979556585,2030,0,0
India,electricity,hydro,hydro,2030,0.559688438692786,2030,0,0
Indonesia,electricity,hydro,hydro,2030,0.0746220021759104,2030,0,0
Japan,electricity,hydro,hydro,2030,0.295527363642446,2030,0,0
Mexico,electricity,hydro,hydro,2030,0.132304454431894,2030,0,0
Middle East,electricity,hydro,hydro,2030,0.137889947950243,2030,0,0
Pakistan,electricity,hydro,hydro,2030,0.121608495485674,2030,0,0
Russia,electricity,hydro,hydro,2030,0.776344030495901,2030,0,0
South Africa,electricity,hydro,hydro,2030,0.00707257526500114,2030,0,0
South America_Northern,electricity,hydro,hydro,2030,0.282944921408567,2030,0,0
South America_Southern,electricity,hydro,hydro,2030,0.520992528017034,2030,0,0
South Asia,electricity,hydro,hydro,2030,0.0911443280252651,2030,0,0
South Korea,electricity,hydro,hydro,2030,0.0210125889354661,2030,0,0
Southeast Asia,electricity,hydro,hydro,2030,0.299292633918283,2030,0,0
Taiwan,electricity,hydro,hydro,2030,0.0164946,2030,0,0
Argentina,electricity,hydro,hydro,2030,0.126886790723636,2030,0,0
Colombia,electricity,hydro,hydro,2030,0.179424695443078,2030,0,0
USA,electricity,hydro,hydro,2035,1.01719226721271,2035,0,0
Africa_Eastern,electricity,hydro,hydro,2035,0.146749875746426,2035,0,0
Africa_Northern,electricity,hydro,hydro,2035,0.0756094033830027,2035,0,0
Africa_Southern,electricity,hydro,hydro,2035,0.18674914022122,2035,0,0
Africa_Western,electricity,hydro,hydro,2035,0.247763141778215,2035,0,0
Australia_NZ,electricity,hydro,hydro,2035,0.173014182459918,2035,0,0
Brazil,electricity,hydro,hydro,2035,1.45188499001771,2035,0,0
Canada,electricity,hydro,hydro,2035,1.56715933775295,2035,0,0
Central America and Caribbean,electricity,hydro,hydro,2035,0.104159114363508,2035,0,0
Central Asia,electricity,hydro,hydro,2035,0.313137290080643,2035,0,0
China,electricity,hydro,hydro,2035,3.09607297168883,2035,0,0
EU-12,electricity,hydro,hydro,2035,0.165170507805157,2035,0,0
EU-15,electricity,hydro,hydro,2035,1.16717606063574,2035,0,0
Europe_Eastern,electricity,hydro,hydro,2035,0.0583163508535707,2035,0,0
Europe_Non_EU,electricity,hydro,hydro,2035,0.266745384722478,2035,0,0
European Free Trade Association,electricity,hydro,hydro,2035,0.563810207928753,2035,0,0
India,electricity,hydro,hydro,2035,0.596607926473135,2035,0,0
Indonesia,electricity,hydro,hydro,2035,0.0771355756867818,2035,0,0
Japan,electricity,hydro,hydro,2035,0.295165541334142,2035,0,0
Mexico,electricity,hydro,hydro,2035,0.131697669585208,2035,0,0
Middle East,electricity,hydro,hydro,2035,0.152965829216507,2035,0,0
Pakistan,electricity,hydro,hydro,2035,0.122738322358388,2035,0,0
Russia,electricity,hydro,hydro,2035,0.821457379578591,2035,0,0
South Africa,electricity,hydro,hydro,2035,0.00687525742570251,2035,0,0
South America_Northern,electricity,hydro,hydro,2035,0.285138456202655,2035,0,0
South America_Southern,electricity,hydro,hydro,2035,0.545858591791341,2035,0,0
South Asia,electricity,hydro,hydro,2035,0.0961210306874044,2035,0,0
South Korea,electricity,hydro,hydro,2035,0.0229857887781831,2035,0,0
Southeast Asia,electricity,hydro,hydro,2035,0.31035033362468,2035,0,0
Taiwan,electricity,hydro,hydro,2035,0.0168437,2035,0,0
Argentina,electricity,hydro,hydro,2035,0.127461052041021,2035,0,0
Colombia,electricity,hydro,hydro,2035,0.188971446261873,2035,0,0
USA,electricity,hydro,hydro,2040,1.02245964518026,2040,0,0
Africa_Eastern,electricity,hydro,hydro,2040,0.183904784915922,2040,0,0
Africa_Northern,electricity,hydro,hydro,2040,0.0816157545800706,2040,0,0
Africa_Southern,electricity,hydro,hydro,2040,0.203524763442525,2040,0,0
Africa_Western,electricity,hydro,hydro,2040,0.300650079118215,2040,0,0
Australia_NZ,electricity,hydro,hydro,2040,0.18252284656224,2040,0,0
Brazil,electricity,hydro,hydro,2040,1.46630870444577,2040,0,0
Canada,electricity,hydro,hydro,2040,1.61296851062509,2040,0,0
Central America and Caribbean,electricity,hydro,hydro,2040,0.110936492418334,2040,0,0
Central Asia,electricity,hydro,hydro,2040,0.333676559192969,2040,0,0
China,electricity,hydro,hydro,2040,3.25753579560166,2040,0,0
EU-12,electricity,hydro,hydro,2040,0.171961131088104,2040,0,0
EU-15,electricity,hydro,hydro,2040,1.18296784484734,2040,0,0
Europe_Eastern,electricity,hydro,hydro,2040,0.060280430300463,2040,0,0
Europe_Non_EU,electricity,hydro,hydro,2040,0.279008934010862,2040,0,0
European Free Trade Association,electricity,hydro,hydro,2040,0.576890413074226,2040,0,0
India,electricity,hydro,hydro,2040,0.661062533457454,2040,0,0
Indonesia,electricity,hydro,hydro,2040,0.081045853529388,2040,0,0
Japan,electricity,hydro,hydro,2040,0.298928410211384,2040,0,0
Mexico,electricity,hydro,hydro,2040,0.13095190391122,2040,0,0
Middle East,electricity,hydro,hydro,2040,0.176008393992165,2040,0,0
Pakistan,electricity,hydro,hydro,2040,0.129628270666815,2040,0,0
Russia,electricity,hydro,hydro,2040,0.871103791858532,2040,0,0
South Africa,electricity,hydro,hydro,2040,0.00681233049968602,2040,0,0
South America_Northern,electricity,hydro,hydro,2040,0.290332299629711,2040,0,0
South America_Southern,electricity,hydro,hydro,2040,0.593628541364624,2040,0,0
South Asia,electricity,hydro,hydro,2040,0.109391937558915,2040,0,0
South Korea,electricity,hydro,hydro,2040,0.0262500994407147,2040,0,0
Southeast Asia,electricity,hydro,hydro,2040,0.340907029965871,2040,0,0
Taiwan,electricity,hydro,hydro,2040,0.0178996,2040,0,0
Argentina,electricity,hydro,hydro,2040,0.129901588877424,2040,0,0
Colombia,electricity,hydro,hydro,2040,0.204201887630263,2040,0,0
USA,electricity,hydro,hydro,2045,1.02693239387889,2045,0,0
Africa_Eastern,electricity,hydro,hydro,2045,0.221272877295876,2045,0,0
Africa_Northern,electricity,hydro,hydro,2045,0.0876015455966672,2045,0,0
Africa_Southern,electricity,hydro,hydro,2045,0.220279151126767,2045,0,0
Africa_Western,electricity,hydro,hydro,2045,0.353441260900282,2045,0,0
Australia_NZ,electricity,hydro,hydro,2045,0.191872165064319,2045,0,0
Brazil,electricity,hydro,hydro,2045,1.48070870699781,2045,0,0
Canada,electricity,hydro,hydro,2045,1.65809622170205,2045,0,0
Central America and Caribbean,electricity,hydro,hydro,2045,0.11718434576101,2045,0,0
Central Asia,electricity,hydro,hydro,2045,0.354025495278302,2045,0,0
China,electricity,hydro,hydro,2045,3.413543221875,2045,0,0
EU-12,electricity,hydro,hydro,2045,0.178608940821397,2045,0,0
EU-15,electricity,hydro,hydro,2045,1.19746857722188,2045,0,0
Europe_Eastern,electricity,hydro,hydro,2045,0.0620475371354096,2045,0,0
Europe_Non_EU,electricity,hydro,hydro,2045,0.290699562567862,2045,0,0
European Free Trade Association,electricity,hydro,hydro,2045,0.589623224516513,2045,0,0
India,electricity,hydro,hydro,2045,0.725246333395619,2045,0,0
Indonesia,electricity,hydro,hydro,2045,0.0846228348364985,2045,0,0
Japan,electricity,hydro,hydro,2045,0.302639276362668,2045,0,0
Mexico,electricity,hydro,hydro,2045,0.129926953369143,2045,0,0
Middle East,electricity,hydro,hydro,2045,0.198020171016215,2045,0,0
Pakistan,electricity,hydro,hydro,2045,0.136165066065194,2045,0,0
Russia,electricity,hydro,hydro,2045,0.920745919433383,2045,0,0
South Africa,electricity,hydro,hydro,2045,0.0067359227134256,2045,0,0
South America_Northern,electricity,hydro,hydro,2045,0.295709005434948,2045,0,0
South America_Southern,electricity,hydro,hydro,2045,0.641089420475197,2045,0,0
South Asia,electricity,hydro,hydro,2045,0.122416853513925,2045,0,0
South Korea,electricity,hydro,hydro,2045,0.0295322723516061,2045,0,0
Southeast Asia,electricity,hydro,hydro,2045,0.370782727715499,2045,0,0
Taiwan,electricity,hydro,hydro,2045,0.0189556,2045,0,0
Argentina,electricity,hydro,hydro,2045,0.13214614207745,2045,0,0
Colombia,electricity,hydro,hydro,2045,0.219752345919501,2045,0,0
USA,electricity,hydro,hydro,2050,1.03069597227839,2050,0,0
Africa_Eastern,electricity,hydro,hydro,2050,0.25876817273888,2050,0,0
Africa_Northern,electricity,hydro,hydro,2050,0.0935479686882372,2050,0,0
Africa_Southern,electricity,hydro,hydro,2050,0.237107289783678,2050,0,0
Africa_Western,electricity,hydro,hydro,2050,0.4060381971592,2050,0,0
Australia_NZ,electricity,hydro,hydro,2050,0.200808079458232,2050,0,0
Brazil,electricity,hydro,hydro,2050,1.49635125875424,2050,0,0
Canada,electricity,hydro,hydro,2050,1.70134468459152,2050,0,0
Central America and Caribbean,electricity,hydro,hydro,2050,0.122706585000134,2050,0,0
Central Asia,electricity,hydro,hydro,2050,0.374025140613049,2050,0,0
China,electricity,hydro,hydro,2050,3.55473167294281,2050,0,0
EU-12,electricity,hydro,hydro,2050,0.185041235023591,2050,0,0
EU-15,electricity,hydro,hydro,2050,1.20876160200888,2050,0,0
Europe_Eastern,electricity,hydro,hydro,2050,0.063435510742876,2050,0,0
Europe_Non_EU,electricity,hydro,hydro,2050,0.302113019885642,2050,0,0
European Free Trade Association,electricity,hydro,hydro,2050,0.601656309496161,2050,0,0
India,electricity,hydro,hydro,2050,0.788649292133392,2050,0,0
Indonesia,electricity,hydro,hydro,2050,0.0875632092177931,2050,0,0
Japan,electricity,hydro,hydro,2050,0.306327833367206,2050,0,0
Mexico,electricity,hydro,hydro,2050,0.128410611253094,2050,0,0
Middle East,electricity,hydro,hydro,2050,0.219158740905134,2050,0,0
Pakistan,electricity,hydro,hydro,2050,0.142247414071004,2050,0,0
Russia,electricity,hydro,hydro,2050,0.969900565164746,2050,0,0
South Africa,electricity,hydro,hydro,2050,0.00669848919985902,2050,0,0
South America_Northern,electricity,hydro,hydro,2050,0.301287952493985,2050,0,0
South America_Southern,electricity,hydro,hydro,2050,0.68815046610785,2050,0,0
South Asia,electricity,hydro,hydro,2050,0.134858580279709,2050,0,0
South Korea,electricity,hydro,hydro,2050,0.0328595920600601,2050,0,0
Southeast Asia,electricity,hydro,hydro,2050,0.39883520593701,2050,0,0
Taiwan,electricity,hydro,hydro,2050,0.0200116,2050,0,0
Argentina,electricity,hydro,hydro,2050,0.134268327760604,2050,0,0
Colombia,electricity,hydro,hydro,2050,0.235874655070176,2050,0,0
USA,electricity,hydro,hydro,2055,1.03435341930596,2055,0,0
Africa_Eastern,electricity,hydro,hydro,2055,0.296530609512427,2055,0,0
Africa_Northern,electricity,hydro,hydro,2055,0.0994905778394577,2055,0,0
Africa_Southern,electricity,hydro,hydro,2055,0.253955042849093,2055,0,0
Africa_Western,electricity,hydro,hydro,2055,0.458657018642267,2055,0,0
Australia_NZ,electricity,hydro,hydro,2055,0.20975561828691,2055,0,0
Brazil,electricity,hydro,hydro,2055,1.51108831246264,2055,0,0
