INPUT_TABLE
Variable ID
StubTechFixOut

region,supplysector,subsector,stub.technology,year,fixedOutput,share.weight.year,subs.share.weight,tech.share.weight
Central America and Caribbean,electricity,hydro,hydro,2005,0.0767999,2005,0,0
Central Asia,electricity,hydro,hydro,2005,0.2114388,2005,0,0
China,electricity,hydro,hydro,2005,1.4296011,2005,0,0
EU-12,electricity,hydro,hydro,2005,0.14841,2005,0,0
EU-15,electricity,hydro,hydro,2005,0.9585504,2005,0,0
Europe_Eastern,electricity,hydro,hydro,2005,0.0448632,2005,0,0
Europe_Non_EU,electricity,hydro,hydro,2005,0.2632608,2005,0,0
European Free Trade Association,electricity,hydro,hydro,2005,0.6263388,2005,0,0
India,electricity,hydro,hydro,2005,0.366228,2005,0,0
Indonesia,electricity,hydro,hydro,2005,0.03861,2005,0,0
Japan,electricity,hydro,hydro,2005,0.275292,2005,0,0
Mexico,electricity,hydro,hydro,2005,0.0995724,2005,0,0
Middle East,electricity,hydro,hydro,2005,0.0992016,2005,0,0
Pakistan,electricity,hydro,hydro,2005,0.1111032,2005,0,0
Russia,electricity,hydro,hydro,2005,0.6216372,2005,0,0
South Africa,electricity,hydro,hydro,2005,0.0047952,2005,0,0
South America_Northern,electricity,hydro,hydro,2005,0.2805613,2005,0,0
South America_Southern,electricity,hydro,hydro,2005,0.4005288,2005,0,0
South Asia,electricity,hydro,hydro,2005,0.0463089,2005,0,0
South Korea,electricity,hydro,hydro,2005,0.0132228,2005,0,0
Southeast Asia,electricity,hydro,hydro,2005,0.1995697,2005,0,0
Taiwan,electricity,hydro,hydro,2005,0.0143496,2005,0,0
Argentina,electricity,hydro,hydro,2005,0.1224144,2005,0,0
Colombia,electricity,hydro,hydro,2005,0.1432908,2005,0,0
USA,electricity,hydro,hydro,2010,0.9453132,2010,0,0
Africa_Eastern,electricity,hydro,hydro,2010,0.0539216,2010,0,0
Africa_Northern,electricity,hydro,hydro,2010,0.0603183,2010,0,0
Africa_Southern,electricity,hydro,hydro,2010,0.1438026,2010,0,0
Africa_Western,electricity,hydro,hydro,2010,0.1137915,2010,0,0
Australia_NZ,electricity,hydro,hydro,2010,0.1338588,2010,0,0
Brazil,electricity,hydro,hydro,2010,1.4518404,2010,0,0
Canada,electricity,hydro,hydro,2010,1.2654288,2010,0,0
Central America and Caribbean,electricity,hydro,hydro,2010,0.0855111,2010,0,0
Central Asia,electricity,hydro,hydro,2010,0.2174724,2010,0,0
China,electricity,hydro,hydro,2010,2.600376,2010,0,0
EU-12,electricity,hydro,hydro,2010,0.159804,2010,0,0
EU-15,electricity,hydro,hydro,2010,1.1715184,2010,0,0
Europe_Eastern,electricity,hydro,hydro,2010,0.0479592,2010,0,0
Europe_Non_EU,electricity,hydro,hydro,2010,0.3351708,2010,0,0
European Free Trade Association,electricity,hydro,hydro,2010,0.5983848,2010,0,0
India,electricity,hydro,hydro,2010,0.4119264,2010,0,0
Indonesia,electricity,hydro,hydro,2010,0.0636336,2010,0,0
Japan,electricity,hydro,hydro,2010,0.2959632,2010,0,0
Mexico,electricity,hydro,hydro,2010,0.1336356,2010,0,0
Middle East,electricity,hydro,hydro,2010,0.064242,2010,0,0
Pakistan,electricity,hydro,hydro,2010,0.1145196,2010,0,0
Russia,electricity,hydro,hydro,2010,0.5993388,2010,0,0
South Africa,electricity,hydro,hydro,2010,0.0076968,2010,0,0
South America_Northern,electricity,hydro,hydro,2010,0.2794181,2010,0,0
South America_Southern,electricity,hydro,hydro,2010,0.4154868,2010,0,0
South Asia,electricity,hydro,hydro,2010,0.0710383,2010,0,0
South Korea,electricity,hydro,hydro,2010,0.0139644,2010,0,0
Southeast Asia,electricity,hydro,hydro,2010,0.2541321,2010,0,0
Taiwan,electricity,hydro,hydro,2010,0.0150984,2010,0,0
Argentina,electricity,hydro,hydro,2010,0.1209132,2010,0,0
Colombia,electricity,hydro,hydro,2010,0.1454436,2010,0,0
USA,electricity,hydro,hydro,2015,0.952183908564244,2015,0,0
Africa_Eastern,electricity,hydro,hydro,2015,0.0727846844508149,2015,0,0
Africa_Northern,electricity,hydro,hydro,2015,0.0634113209305181,2015,0,0
Africa_Southern,electricity,hydro,hydro,2015,0.152960594387186,2015,0,0
Africa_Western,electricity,hydro,hydro,2015,0.139971716879209,2015,0,0
Australia_NZ,electricity,hydro,hydro,2015,0.139903953010362,2015,0,0
Brazil,electricity,hydro,hydro,2015,1.49712093697714,2015,0,0
Canada,electricity,hydro,hydro,2015,1.3192128539335,2015,0,0
Central America and Caribbean,electricity,hydro,hydro,2015,0.0866598225134584,2015,0,0
Central Asia,electricity,hydro,hydro,2015,0.236296690228006,2015,0,0
China,electricity,hydro,hydro,2015,2.68007581883525,2015,0,0
EU-12,electricity,hydro,hydro,2015,0.161213859588312,2015,0,0
EU-15,electricity,hydro,hydro,2015,1.16276846273801,2015,0,0
Europe_Eastern,electricity,hydro,hydro,2015,0.0501003763867362,2015,0,0
Europe_Non_EU,electricity,hydro,hydro,2015,0.321143899927544,2015,0,0
European Free Trade Association,electricity,hydro,hydro,2015,0.59173287883045,2015,0,0
India,electricity,hydro,hydro,2015,0.452767884234654,2015,0,0
Indonesia,electricity,hydro,hydro,2015,0.0656605757442623,2015,0,0
Japan,electricity,hydro,hydro,2015,0.295147921271775,2015,0,0
Mexico,electricity,hydro,hydro,2015,0.129960578855849,2015,0,0
Middle East,electricity,hydro,hydro,2015,0.0831134066701478,2015,0,0
Pakistan,electricity,hydro,hydro,2015,0.114537630363601,2015,0,0
Russia,electricity,hydro,hydro,2015,0.642930151796274,2015,0,0
South Africa,electricity,hydro,hydro,2015,0.00789453391095515,2015,0,0
South America_Northern,electricity,hydro,hydro,2015,0.278166457354342,2015,0,0
South America_Southern,electricity,hydro,hydro,2015,0.449539428521067,2015,0,0
South Asia,electricity,hydro,hydro,2015,0.0773464027068804,2015,0,0
South Korea,electricity,hydro,hydro,2015,0.0151565367851679,2015,0,0
Southeast Asia,electricity,hydro,hydro,2015,0.26486541277196,2015,0,0
Taiwan,electricity,hydro,hydro,2015,0.0154475,2015,0,0
Argentina,electricity,hydro,hydro,2015,0.122942499145665,2015,0,0
Colombia,electricity,hydro,hydro,2015,0.152046025993003,2015,0,0
USA,electricity,hydro,hydro,2020,0.960179733282333,2020,0,0
Africa_Eastern,electricity,hydro,hydro,2020,0.0921667878613823,2020,0,0
Africa_Northern,electricity,hydro,hydro,2020,0.0665004262162516,2020,0,0
Africa_Southern,electricity,hydro,hydro,2020,0.162183837283079,2020,0,0
Africa_Western,electricity,hydro,hydro,2020,0.166310533314571,2020,0,0
Australia_NZ,electricity,hydro,hydro,2020,0.146118463218717,2020,0,0
Brazil,electricity,hydro,hydro,2020,1.54203424437566,2020,0,0
Canada,electricity,hydro,hydro,2020,1.37332176335842,2020,0,0
Central America and Caribbean,electricity,hydro,hydro,2020,0.0877885666763577,2020,0,0
Central Asia,electricity,hydro,hydro,2020,0.254994055301059,2020,0,0
China,electricity,hydro,hydro,2020,2.76165348452389,2020,0,0
EU-12,electricity,hydro,hydro,2020,0.162623777435101,2020,0,0
EU-15,electricity,hydro,hydro,2020,1.16400031468886,2020,0,0
Europe_Eastern,electricity,hydro,hydro,2020,0.052427587708252,2020,0,0
Europe_Non_EU,electricity,hydro,hydro,2020,0.307075080880218,2020,0,0
European Free Trade Association,electricity,hydro,hydro,2020,0.584677213630885,2020,0,0
India,electricity,hydro,hydro,2020,0.49424713148635,2020,0,0
Indonesia,electricity,hydro,hydro,2020,0.0676136184043224,2020,0,0
Japan,electricity,hydro,hydro,2020,0.29426626014112,2020,0,0
Mexico,electricity,hydro,hydro,2020,0.126598431696179,2020,0,0
Middle East,electricity,hydro,hydro,2020,0.100876403863349,2020,0,0
Pakistan,electricity,hydro,hydro,2020,0.114698714548491,2020,0,0
Russia,electricity,hydro,hydro,2020,0.687059454661026,2020,0,0
South Africa,electricity,hydro,hydro,2020,0.008104015779642,2020,0,0
South America_Northern,electricity,hydro,hydro,2020,0.277319392662862,2020,0,0
South America_Southern,electricity,hydro,hydro,2020,0.484111885954118,2020,0,0
South Asia,electricity,hydro,hydro,2020,0.0837782023705315,2020,0,0
South Korea,electricity,hydro,hydro,2020,0.0170539280994336,2020,0,0
Southeast Asia,electricity,hydro,hydro,2020,0.275485251818431,2020,0,0
Taiwan,electricity,hydro,hydro,2020,0.0157965,2020,0,0
Argentina,electricity,hydro,hydro,2020,0.12498765137128,2020,0,0
Colombia,electricity,hydro,hydro,2020,0.158791665757794,2020,0,0
USA,electricity,hydro,hydro,2025,0.968249190653419,2025,0,0
Africa_Eastern,electricity,hydro,hydro,2025,0.111911198298121,2025,0,0
Africa_Northern,electricity,hydro,hydro,2025,0.0695850230388324,2025,0,0
Africa_Southern,electricity,hydro,hydro,2025,0.17143833623257,2025,0,0
Africa_Western,electricity,hydro,hydro,2025,0.192845680418702,2025,0,0
Australia_NZ,electricity,hydro,hydro,2025,0.152542258127559,2025,0,0
Brazil,electricity,hydro,hydro,2025,1.58636491230746,2025,0,0
Canada,electricity,hydro,hydro,2025,1.42778276891132,2025,0,0
Central America and Caribbean,electricity,hydro,hydro,2025,0.0891050708598554,2025,0,0
Central Asia,electricity,hydro,hydro,2025,0.273538662981805,2025,0,0
China,electricity,hydro,hydro,2025,2.84375051115279,2025,0,0
EU-12,electricity,hydro,hydro,2025,0.163836633687022,2025,0,0
EU-15,electricity,hydro,hydro,2025,1.16345729709331,2025,0,0
Europe_Eastern,electricity,hydro,hydro,2025,0.0547449708237435,2025,0,0
Europe_Non_EU,electricity,hydro,hydro,2025,0.292595563987476,2025,0,0
European Free Trade Association,electricity,hydro,hydro,2025,0.577068636091046,2025,0,0
India,electricity,hydro,hydro,2025,0.536220033777189,2025,0,0
Indonesia,electricity,hydro,hydro,2025,0.069521825507261,2025,0,0
Japan,electricity,hydro,hydro,2025,0.293389694842128,2025,0,0
Mexico,electricity,hydro,hydro,2025,0.123590775978862,2025,0,0
Middle East,electricity,hydro,hydro,2025,0.117464355351864,2025,0,0
Pakistan,electricity,hydro,hydro,2025,0.114994332110427,2025,0,0
Russia,electricity,hydro,hydro,2025,0.731681330220902,2025,0,0
South Africa,electricity,hydro,hydro,2025,0.00831151746288951,2025,0,0
South America_Northern,electricity,hydro,hydro,2025,0.276605255019154,2025,0,0
South America_Southern,electricity,hydro,hydro,2025,0.518821390523854,2025,0,0
South Asia,electricity,hydro,hydro,2025,0.0904382576989955,2025,0,0
South Korea,electricity,hydro,hydro,2025,0.0189449355580918,2025,0,0
Southeast Asia,electricity,hydro,hydro,2025,0.286098538250301,2025,0,0
Taiwan,electricity,hydro,hydro,2025,0.0161456,2025,0,0
Argentina,electricity,hydro,hydro,2025,0.127086097192029,2025,0,0
Colombia,electricity,hydro,hydro,2025,0.165567762772929,2025,0,0
USA,electricity,hydro,hydro,2030,0.976327140298304,2030,0,0
Africa_Eastern,electricity,hydro,hydro,2030,0.13193216551082,2030,0,0
Africa_Northern,electricity,hydro,hydro,2030,0.0726660885300528,2030,0,0
Africa_Southern,electricity,hydro,hydro,2030,0.18069948789363,2030,0,0
Africa_Western,electricity,hydro,hydro,2030,0.219655465268186,2030,0,0
Australia_NZ,electricity,hydro,hydro,2030,0.159183703723987,2030,0,0
Brazil,electricity,hydro,hydro,2030,1.62923629012198,2030,0,0
Canada,electricity,hydro,hydro,2030,1.48258772198657,2030,0,0
Central America and Caribbean,electricity,hydro,hydro,2030,0.0907706978764272,2030,0,0
Central Asia,electricity,hydro,hydro,2030,0.291919196271035,2030,0,0
China,electricity,hydro,hydro,2030,2.92636495938123,2030,0,0
EU-12,electricity,hydro,hydro,2030,0.164881296336677,2030,0,0
EU-15,electricity,hydro,hydro,2030,1.16163663424689,2030,0,0
Europe_Eastern,electricity,hydro,hydro,2030,0.0570241795252337,2030,0,0
Europe_Non_EU,electricity,hydro,hydro,2030,0.27788784991756,2030,0,0
European Free Trade Association,electricity,hydro,hydro,2030,0.568768424953458,2030,0,0
India,electricity,hydro,hydro,2030,0.578610331101807,2030,0,0
Indonesia,electricity,hydro,hydro,2030,0.071493857350333,2030,0,0
Japan,electricity,hydro,hydro,2030,0.292595506844583,2030,0,0
Mexico,electricity,hydro,hydro,2030,0.12103832189806,2030,0,0
Middle East,electricity,hydro,hydro,2030,0.132973730179063,2030,0,0
Pakistan,electricity,hydro,hydro,2030,0.115484057296833,2030,0,0
Russia,electricity,hydro,hydro,2030,0.776698633454526,2030,0,0
South Africa,electricity,hydro,hydro,2030,0.00850293929356164,2030,0,0
South America_Northern,electricity,hydro,hydro,2030,0.275906794524597,2030,0,0
South America_Southern,electricity,hydro,hydro,2030,0.553431935957269,2030,0,0
South Asia,electricity,hydro,hydro,2030,0.0974248324492633,2030,0,0
South Korea,electricity,hydro,hydro,2030,0.0208347221163707,2030,0,0
Southeast Asia,electricity,hydro,hydro,2030,0.296684890004609,2030,0,0
Taiwan,electricity,hydro,hydro,2030,0.0164946,2030,0,0
Argentina,electricity,hydro,hydro,2030,0.129268217586232,2030,0,0
Colombia,electricity,hydro,hydro,2030,0.17229817341442,2030,0,0
USA,electricity,hydro,hydro,2035,0.984587417026729,2035,0,0
Africa_Eastern,electricity,hydro,hydro,2035,0.152228014518991,2035,0,0
Africa_Northern,electricity,hydro,hydro,2035,0.0757441092543546,2035,0,0
Africa_Southern,electricity,hydro,hydro,2035,0.189951759289329,2035,0,0
Africa_Western,electricity,hydro,hydro,2035,0.246808225306287,2035,0,0
Australia_NZ,electricity,hydro,hydro,2035,0.166047829172151,2035,0,0
Brazil,electricity,hydro,hydro,2035,1.66935707236931,2035,0,0
Canada,electricity,hydro,hydro,2035,1.5375701562222,2035,0,0
Central America and Caribbean,electricity,hydro,hydro,2035,0.0927245240153532,2035,0,0
Central Asia,electricity,hydro,hydro,2035,0.31015382414949,2035,0,0
China,electricity,hydro,hydro,2035,3.00912749744261,2035,0,0
EU-12,electricity,hydro,hydro,2035,0.165787649420074,2035,0,0
EU-15,electricity,hydro,hydro,2035,1.15861274047556,2035,0,0
Europe_Eastern,electricity,hydro,hydro,2035,0.0592359056461176,2035,0,0
Europe_Non_EU,electricity,hydro,hydro,2035,0.263172141891182,2035,0,0
European Free Trade Association,electricity,hydro,hydro,2035,0.559639201295185,2035,0,0
India,electricity,hydro,hydro,2035,0.621462642429163,2035,0,0
Indonesia,electricity,hydro,hydro,2035,0.0736008830388805,2035,0,0
Japan,electricity,hydro,hydro,2035,0.291893535632943,2035,0,0
Mexico,electricity,hydro,hydro,2035,0.118972233062639,2035,0,0
Middle East,electricity,hydro,hydro,2035,0.147613571429042,2035,0,0
Pakistan,electricity,hydro,hydro,2035,0.116329022273362,2035,0,0
Russia,electricity,hydro,hydro,2035,0.82197857386519,2035,0,0
South Africa,electricity,hydro,hydro,2035,0.00867171684029387,2035,0,0
South America_Northern,electricity,hydro,hydro,2035,0.275262463197534,2035,0,0
South America_Southern,electricity,hydro,hydro,2035,0.587492348632396,2035,0,0
South Asia,electricity,hydro,hydro,2035,0.104734837479186,2035,0,0
South Korea,electricity,hydro,hydro,2035,0.0227120796367534,2035,0,0
Southeast Asia,electricity,hydro,hydro,2035,0.307161143388635,2035,0,0
Taiwan,electricity,hydro,hydro,2035,0.0168437,2035,0,0
Argentina,electricity,hydro,hydro,2035,0.131570538113297,2035,0,0
Colombia,electricity,hydro,hydro,2035,0.178919809851734,2035,0,0
USA,electricity,hydro,hydro,2040,0.987392442836006,2040,0,0
Africa_Eastern,electricity,hydro,hydro,2040,0.191566739166287,2040,0,0
Africa_Northern,electricity,hydro,hydro,2040,0.0817822459820369,2040,0,0
Africa_Southern,electricity,hydro,hydro,2040,0.207706531511238,2040,0,0
Africa_Western,electricity,hydro,hydro,2040,0.300409562280529,2040,0,0
Australia_NZ,electricity,hydro,hydro,2040,0.174619268215593,2040,0,0
Brazil,electricity,hydro,hydro,2040,1.72531547121021,2040,0,0
Canada,electricity,hydro,hydro,2040,1.57634530030962,2040,0,0
Central America and Caribbean,electricity,hydro,hydro,2040,0.0973184753241183,2040,0,0
Central Asia,electricity,hydro,hydro,2040,0.330366716294682,2040,0,0
China,electricity,hydro,hydro,2040,3.14981255442209,2040,0,0
EU-12,electricity,hydro,hydro,2040,0.172757048093596,2040,0,0
EU-15,electricity,hydro,hydro,2040,1.17180058640889,2040,0,0
Europe_Eastern,electricity,hydro,hydro,2040,0.0613993333239027,2040,0,0
Europe_Non_EU,electricity,hydro,hydro,2040,0.274750739841546,2040,0,0
European Free Trade Association,electricity,hydro,hydro,2040,0.570962987078676,2040,0,0
India,electricity,hydro,hydro,2040,0.694209515041896,2040,0,0
Indonesia,electricity,hydro,hydro,2040,0.0773719935445166,2040,0,0
Japan,electricity,hydro,hydro,2040,0.295434071776933,2040,0,0
Mexico,electricity,hydro,hydro,2040,0.117368729848508,2040,0,0
Middle East,electricity,hydro,hydro,2040,0.17023490461213,2040,0,0
Pakistan,electricity,hydro,hydro,2040,0.123158574321023,2040,0,0
Russia,electricity,hydro,hydro,2040,0.871720646188879,2040,0,0
South Africa,electricity,hydro,hydro,2040,0.00900399451543173,2040,0,0
South America_Northern,electricity,hydro,hydro,2040,0.276970744134284,2040,0,0
South America_Southern,electricity,hydro,hydro,2040,0.645205879746873,2040,0,0
South Asia,electricity,hydro,hydro,2040,0.121744224631329,2040,0,0
South Korea,electricity,hydro,hydro,2040,0.0258169249417127,2040,0,0
Southeast Asia,electricity,hydro,hydro,2040,0.336933163786688,2040,0,0
Taiwan,electricity,hydro,hydro,2040,0.0178996,2040,0,0
Argentina,electricity,hydro,hydro,2040,0.136138734893215,2040,0,0
Colombia,electricity,hydro,hydro,2040,0.190320418880418,2040,0,0
USA,electricity,hydro,hydro,2045,0.990403675623472,2045,0,0
Africa_Eastern,electricity,hydro,hydro,2045,0.231562933489194,2045,0,0
Africa_Northern,electricity,hydro,hydro,2045,0.0878239859755347,2045,0,0
Africa_Southern,electricity,hydro,hydro,2045,0.225447524244003,2045,0,0
Africa_Western,electricity,hydro,hydro,2045,0.354731652591118,2045,0,0
Australia_NZ,electricity,hydro,hydro,2045,0.183397611826162,2045,0,0
Brazil,electricity,hydro,hydro,2045,1.77595738298586,2045,0,0
Canada,electricity,hydro,hydro,2045,1.61455243464593,2045,0,0
Central America and Caribbean,electricity,hydro,hydro,2045,0.102200232499671,2045,0,0
Central Asia,electricity,hydro,hydro,2045,0.350526009657849,2045,0,0
China,electricity,hydro,hydro,2045,3.28852539163744,2045,0,0
EU-12,electricity,hydro,hydro,2045,0.179608551012156,2045,0,0
EU-15,electricity,hydro,hydro,2045,1.18311643182898,2045,0,0
Europe_Eastern,electricity,hydro,hydro,2045,0.0633920537000409,2045,0,0
Europe_Non_EU,electricity,hydro,hydro,2045,0.285826709696675,2045,0,0
European Free Trade Association,electricity,hydro,hydro,2045,0.581497788947124,2045,0,0
India,electricity,hydro,hydro,2045,0.768113509745962,2045,0,0
Indonesia,electricity,hydro,hydro,2045,0.0812634568203704,2045,0,0
Japan,electricity,hydro,hydro,2045,0.299060491029813,2045,0,0
Mexico,electricity,hydro,hydro,2045,0.116242260686005,2045,0,0
Middle East,electricity,hydro,hydro,2045,0.192646750470586,2045,0,0
Pakistan,electricity,hydro,hydro,2045,0.130129121189115,2045,0,0
Russia,electricity,hydro,hydro,2045,0.921344737574066,2045,0,0
South Africa,electricity,hydro,hydro,2045,0.00931026757910268,2045,0,0
South America_Northern,electricity,hydro,hydro,2045,0.278532351304204,2045,0,0
South America_Southern,electricity,hydro,hydro,2045,0.701364224881951,2045,0,0
South Asia,electricity,hydro,hydro,2045,0.139482742553341,2045,0,0
South Korea,electricity,hydro,hydro,2045,0.02883796133888,2045,0,0
Southeast Asia,electricity,hydro,hydro,2045,0.366589830904926,2045,0,0
Taiwan,electricity,hydro,hydro,2045,0.0189556,2045,0,0
Argentina,electricity,hydro,hydro,2045,0.140756679440473,2045,0,0
Colombia,electricity,hydro,hydro,2045,0.201405090980004,2045,0,0
USA,electricity,hydro,hydro,2050,0.994197393436534,2050,0,0
Africa_Eastern,electricity,hydro,hydro,2050,0.271855807662831,2050,0,0
Africa_Northern,electricity,hydro,hydro,2050,0.0938612613977313,2050,0,0
Africa_Southern,electricity,hydro,hydro,2050,0.243060352551153,2050,0,0
Africa_Western,electricity,hydro,hydro,2050,0.409912488128705,2050,0,0
Australia_NZ,electricity,hydro,hydro,2050,0.19224307165092,2050,0,0
Brazil,electricity,hydro,hydro,2050,1.81839873606333,2050,0,0
Canada,electricity,hydro,hydro,2050,1.6513161767629,2050,0,0
Central America and Caribbean,electricity,hydro,hydro,2050,0.107955830509511,2050,0,0
Central Asia,electricity,hydro,hydro,2050,0.370844309825044,2050,0,0
China,electricity,hydro,hydro,2050,3.42248869097306,2050,0,0
EU-12,electricity,hydro,hydro,2050,0.186188309612353,2050,0,0
EU-15,electricity,hydro,hydro,2050,1.19109326253998,2050,0,0
Europe_Eastern,electricity,hydro,hydro,2050,0.0650141290488949,2050,0,0
Europe_Non_EU,electricity,hydro,hydro,2050,0.296630840622289,2050,0,0
European Free Trade Association,electricity,hydro,hydro,2050,0.59054265752738,2050,0,0
India,electricity,hydro,hydro,2050,0.841570570492584,2050,0,0
Indonesia,electricity,hydro,hydro,2050,0.0854118636799277,2050,0,0
Japan,electricity,hydro,hydro,2050,0.302782521161239,2050,0,0
Mexico,electricity,hydro,hydro,2050,0.11565734809918,2050,0,0
Middle East,electricity,hydro,hydro,2050,0.216547946397321,2050,0,0
Pakistan,electricity,hydro,hydro,2050,0.137229765959856,2050,0,0
Russia,electricity,hydro,hydro,2050,0.97028735717037,2050,0,0
South Africa,electricity,hydro,hydro,2050,0.00959400893207399,2050,0,0
South America_Northern,electricity,hydro,hydro,2050,0.280503303486702,2050,0,0
South America_Southern,electricity,hydro,hydro,2050,0.755688521931217,2050,0,0
South Asia,electricity,hydro,hydro,2050,0.15721260577672,2050,0,0
South Korea,electricity,hydro,hydro,2050,0.0317823722590319,2050,0,0
Southeast Asia,electricity,hydro,hydro,2050,0.396352589504056,2050,0,0
Taiwan,electricity,hydro,hydro,2050,0.0200116,2050,0,0
Argentina,electricity,hydro,hydro,2050,0.145524694568546,2050,0,0
Colombia,electricity,hydro,hydro,2050,0.212589999714071,2050,0,0
USA,electricity,hydro,hydro,2055,0.997716568389144,2055,0,0
Africa_Eastern,electricity,hydro,hydro,2055,0.312716156942301,2055,0,0
Africa_Northern,electricity,hydro,hydro,2055,0.0999068843292689,2055,0,0
Africa_Southern,electricity,hydro,hydro,2055,0.260707110784785,2055,0,0
Africa_Western,electricity,hydro,hydro,2055,0.465715206448248,2055,0,0
Australia_NZ,electricity,hydro,hydro,2055,0.201138305615655,2055,0,0
