INPUT_TABLE
Variable ID
StubTechFixOut

region,supplysector,subsector,stub.technology,year,fixedOutput,share.weight.year,subs.share.weight,tech.share.weight
Central America and Caribbean,electricity,hydro,hydro,2005,0.0767999,2005,0,0
Central Asia,electricity,hydro,hydro,2005,0.2114388,2005,0,0
China,electricity,hydro,hydro,2005,1.4296011,2005,0,0
EU-12,electricity,hydro,hydro,2005,0.14841,2005,0,0
EU-15,electricity,hydro,hydro,2005,0.9585504,2005,0,0
Europe_Eastern,electricity,hydro,hydro,2005,0.0448632,2005,0,0
Europe_Non_EU,electricity,hydro,hydro,2005,0.2632608,2005,0,0
European Free Trade Association,electricity,hydro,hydro,2005,0.6263388,2005,0,0
India,electricity,hydro,hydro,2005,0.366228,2005,0,0
Indonesia,electricity,hydro,hydro,2005,0.03861,2005,0,0
Japan,electricity,hydro,hydro,2005,0.275292,2005,0,0
Mexico,electricity,hydro,hydro,2005,0.0995724,2005,0,0
Middle East,electricity,hydro,hydro,2005,0.0992016,2005,0,0
Pakistan,electricity,hydro,hydro,2005,0.1111032,2005,0,0
Russia,electricity,hydro,hydro,2005,0.6216372,2005,0,0
South Africa,electricity,hydro,hydro,2005,0.0047952,2005,0,0
South America_Northern,electricity,hydro,hydro,2005,0.2805613,2005,0,0
South America_Southern,electricity,hydro,hydro,2005,0.4005288,2005,0,0
South Asia,electricity,hydro,hydro,2005,0.0463089,2005,0,0
South Korea,electricity,hydro,hydro,2005,0.0132228,2005,0,0
Southeast Asia,electricity,hydro,hydro,2005,0.1995697,2005,0,0
Taiwan,electricity,hydro,hydro,2005,0.0143496,2005,0,0
Argentina,electricity,hydro,hydro,2005,0.1224144,2005,0,0
Colombia,electricity,hydro,hydro,2005,0.1432908,2005,0,0
USA,electricity,hydro,hydro,2010,0.9453132,2010,0,0
Africa_Eastern,electricity,hydro,hydro,2010,0.0539216,2010,0,0
Africa_Northern,electricity,hydro,hydro,2010,0.0603183,2010,0,0
Africa_Southern,electricity,hydro,hydro,2010,0.1438026,2010,0,0
Africa_Western,electricity,hydro,hydro,2010,0.1137915,2010,0,0
Australia_NZ,electricity,hydro,hydro,2010,0.1338588,2010,0,0
Brazil,electricity,hydro,hydro,2010,1.4518404,2010,0,0
Canada,electricity,hydro,hydro,2010,1.2654288,2010,0,0
Central America and Caribbean,electricity,hydro,hydro,2010,0.0855111,2010,0,0
Central Asia,electricity,hydro,hydro,2010,0.2174724,2010,0,0
China,electricity,hydro,hydro,2010,2.600376,2010,0,0
EU-12,electricity,hydro,hydro,2010,0.159804,2010,0,0
EU-15,electricity,hydro,hydro,2010,1.1715184,2010,0,0
Europe_Eastern,electricity,hydro,hydro,2010,0.0479592,2010,0,0
Europe_Non_EU,electricity,hydro,hydro,2010,0.3351708,2010,0,0
European Free Trade Association,electricity,hydro,hydro,2010,0.5983848,2010,0,0
India,electricity,hydro,hydro,2010,0.4119264,2010,0,0
Indonesia,electricity,hydro,hydro,2010,0.0636336,2010,0,0
Japan,electricity,hydro,hydro,2010,0.2959632,2010,0,0
Mexico,electricity,hydro,hydro,2010,0.1336356,2010,0,0
Middle East,electricity,hydro,hydro,2010,0.064242,2010,0,0
Pakistan,electricity,hydro,hydro,2010,0.1145196,2010,0,0
Russia,electricity,hydro,hydro,2010,0.5993388,2010,0,0
South Africa,electricity,hydro,hydro,2010,0.0076968,2010,0,0
South America_Northern,electricity,hydro,hydro,2010,0.2794181,2010,0,0
South America_Southern,electricity,hydro,hydro,2010,0.4154868,2010,0,0
South Asia,electricity,hydro,hydro,2010,0.0710383,2010,0,0
South Korea,electricity,hydro,hydro,2010,0.0139644,2010,0,0
Southeast Asia,electricity,hydro,hydro,2010,0.2541321,2010,0,0
Taiwan,electricity,hydro,hydro,2010,0.0150984,2010,0,0
Argentina,electricity,hydro,hydro,2010,0.1209132,2010,0,0
Colombia,electricity,hydro,hydro,2010,0.1454436,2010,0,0
USA,electricity,hydro,hydro,2015,0.950238935552196,2015,0,0
Africa_Eastern,electricity,hydro,hydro,2015,0.0731977660354653,2015,0,0
Africa_Northern,electricity,hydro,hydro,2015,0.0633764552696753,2015,0,0
Africa_Southern,electricity,hydro,hydro,2015,0.153018420576645,2015,0,0
Africa_Western,electricity,hydro,hydro,2015,0.139711425826256,2015,0,0
Australia_NZ,electricity,hydro,hydro,2015,0.139663768986488,2015,0,0
Brazil,electricity,hydro,hydro,2015,1.49635428536144,2015,0,0
Canada,electricity,hydro,hydro,2015,1.32041421546872,2015,0,0
Central America and Caribbean,electricity,hydro,hydro,2015,0.0853881115858928,2015,0,0
Central Asia,electricity,hydro,hydro,2015,0.235665360672723,2015,0,0
China,electricity,hydro,hydro,2015,2.69117188872167,2015,0,0
EU-12,electricity,hydro,hydro,2015,0.161087282079828,2015,0,0
EU-15,electricity,hydro,hydro,2015,1.16320827888213,2015,0,0
Europe_Eastern,electricity,hydro,hydro,2015,0.0498991815116358,2015,0,0
Europe_Non_EU,electricity,hydro,hydro,2015,0.318919433785951,2015,0,0
European Free Trade Association,electricity,hydro,hydro,2015,0.592048531258994,2015,0,0
India,electricity,hydro,hydro,2015,0.455442312819722,2015,0,0
Indonesia,electricity,hydro,hydro,2015,0.0662939553009901,2015,0,0
Japan,electricity,hydro,hydro,2015,0.295277133514518,2015,0,0
Mexico,electricity,hydro,hydro,2015,0.12947080569896,2015,0,0
Middle East,electricity,hydro,hydro,2015,0.0835687368303668,2015,0,0
Pakistan,electricity,hydro,hydro,2015,0.114196468902986,2015,0,0
Russia,electricity,hydro,hydro,2015,0.643432743560711,2015,0,0
South Africa,electricity,hydro,hydro,2015,0.00786233024547473,2015,0,0
South America_Northern,electricity,hydro,hydro,2015,0.274513998194691,2015,0,0
South America_Southern,electricity,hydro,hydro,2015,0.446135772975384,2015,0,0
South Asia,electricity,hydro,hydro,2015,0.0778125234098213,2015,0,0
South Korea,electricity,hydro,hydro,2015,0.0151399393330015,2015,0,0
Southeast Asia,electricity,hydro,hydro,2015,0.263310709102515,2015,0,0
Taiwan,electricity,hydro,hydro,2015,0.0154475,2015,0,0
Argentina,electricity,hydro,hydro,2015,0.122096139199545,2015,0,0
Colombia,electricity,hydro,hydro,2015,0.151142680483216,2015,0,0
USA,electricity,hydro,hydro,2020,0.955899557256638,2020,0,0
Africa_Eastern,electricity,hydro,hydro,2020,0.0932817897637503,2020,0,0
Africa_Northern,electricity,hydro,hydro,2020,0.0664076702296349,2020,0,0
Africa_Southern,electricity,hydro,hydro,2020,0.162291883539481,2020,0,0
Africa_Western,electricity,hydro,hydro,2020,0.165687233748862,2020,0,0
Australia_NZ,electricity,hydro,hydro,2020,0.145435144811073,2020,0,0
Brazil,electricity,hydro,hydro,2020,1.54019991399384,2020,0,0
Canada,electricity,hydro,hydro,2020,1.37567882945755,2020,0,0
Central America and Caribbean,electricity,hydro,hydro,2020,0.08489400653347,2020,0,0
Central Asia,electricity,hydro,hydro,2020,0.253492905279424,2020,0,0
China,electricity,hydro,hydro,2020,2.7831718957233,2020,0,0
EU-12,electricity,hydro,hydro,2020,0.1622460637615,2020,0,0
EU-15,electricity,hydro,hydro,2020,1.16408359434542,2020,0,0
Europe_Eastern,electricity,hydro,hydro,2020,0.0519906486190284,2020,0,0
Europe_Non_EU,electricity,hydro,hydro,2020,0.302490646126725,2020,0,0
European Free Trade Association,electricity,hydro,hydro,2020,0.586151802305512,2020,0,0
India,electricity,hydro,hydro,2020,0.500060043346216,2020,0,0
Indonesia,electricity,hydro,hydro,2020,0.0690735904383245,2020,0,0
Japan,electricity,hydro,hydro,2020,0.294425178677793,2020,0,0
Mexico,electricity,hydro,hydro,2020,0.12527464624541,2020,0,0
Middle East,electricity,hydro,hydro,2020,0.101875235797812,2020,0,0
Pakistan,electricity,hydro,hydro,2020,0.113568867670216,2020,0,0
Russia,electricity,hydro,hydro,2020,0.6879900072544,2020,0,0
South Africa,electricity,hydro,hydro,2020,0.00804789375927209,2020,0,0
South America_Northern,electricity,hydro,hydro,2020,0.269592520008751,2020,0,0
South America_Southern,electricity,hydro,hydro,2020,0.476948497888566,2020,0,0
South Asia,electricity,hydro,hydro,2020,0.0847999122627114,2020,0,0
South Korea,electricity,hydro,hydro,2020,0.0170364391692777,2020,0,0
Southeast Asia,electricity,hydro,hydro,2020,0.272523238496937,2020,0,0
Taiwan,electricity,hydro,hydro,2020,0.0157965,2020,0,0
Argentina,electricity,hydro,hydro,2020,0.122929716084027,2020,0,0
Colombia,electricity,hydro,hydro,2020,0.156943146327056,2020,0,0
USA,electricity,hydro,hydro,2025,0.961943047820588,2025,0,0
Africa_Eastern,electricity,hydro,hydro,2025,0.114046858978051,2025,0,0
Africa_Northern,electricity,hydro,hydro,2025,0.069413709721862,2025,0,0
Africa_Southern,electricity,hydro,hydro,2025,0.17157477062537,2025,0,0
Africa_Western,electricity,hydro,hydro,2025,0.191665880689461,2025,0,0
Australia_NZ,electricity,hydro,hydro,2025,0.151223663447596,2025,0,0
Brazil,electricity,hydro,hydro,2025,1.58465119552052,2025,0,0
Canada,electricity,hydro,hydro,2025,1.43121999632492,2025,0,0
Central America and Caribbean,electricity,hydro,hydro,2025,0.0842267097742418,2025,0,0
Central Asia,electricity,hydro,hydro,2025,0.270892294282908,2025,0,0
China,electricity,hydro,hydro,2025,2.87563907885546,2025,0,0
EU-12,electricity,hydro,hydro,2025,0.163059268477416,2025,0,0
EU-15,electricity,hydro,hydro,2025,1.16198083090511,2025,0,0
Europe_Eastern,electricity,hydro,hydro,2025,0.0540799892218238,2025,0,0
Europe_Non_EU,electricity,hydro,hydro,2025,0.28547816247681,2025,0,0
European Free Trade Association,electricity,hydro,hydro,2025,0.580431263699226,2025,0,0
India,electricity,hydro,hydro,2025,0.545191305587714,2025,0,0
Indonesia,electricity,hydro,hydro,2025,0.0720131464651681,2025,0,0
Japan,electricity,hydro,hydro,2025,0.29344764031816,2025,0,0
Mexico,electricity,hydro,hydro,2025,0.121073584679498,2025,0,0
Middle East,electricity,hydro,hydro,2025,0.11893494683069,2025,0,0
Pakistan,electricity,hydro,hydro,2025,0.112361351102394,2025,0,0
Russia,electricity,hydro,hydro,2025,0.732960807204751,2025,0,0
South Africa,electricity,hydro,hydro,2025,0.00823539280450642,2025,0,0
South America_Northern,electricity,hydro,hydro,2025,0.264689899953676,2025,0,0
South America_Southern,electricity,hydro,hydro,2025,0.508221815968071,2025,0,0
South Asia,electricity,hydro,hydro,2025,0.0919264473618304,2025,0,0
South Korea,electricity,hydro,hydro,2025,0.0189466714476432,2025,0,0
Southeast Asia,electricity,hydro,hydro,2025,0.28196992156184,2025,0,0
Taiwan,electricity,hydro,hydro,2025,0.0161456,2025,0,0
Argentina,electricity,hydro,hydro,2025,0.123386492722068,2025,0,0
Colombia,electricity,hydro,hydro,2025,0.162964249188851,2025,0,0
USA,electricity,hydro,hydro,2030,0.9690364496348,2030,0,0
Africa_Eastern,electricity,hydro,hydro,2030,0.13539942461393,2030,0,0
Africa_Northern,electricity,hydro,hydro,2030,0.0723994333972556,2030,0,0
Africa_Southern,electricity,hydro,hydro,2030,0.18081581700941,2030,0,0
Africa_Western,electricity,hydro,hydro,2030,0.217471277123285,2030,0,0
Australia_NZ,electricity,hydro,hydro,2030,0.157113464115121,2030,0,0
Brazil,electricity,hydro,hydro,2030,1.63106286894654,2030,0,0
Canada,electricity,hydro,hydro,2030,1.48703677526401,2030,0,0
Central America and Caribbean,electricity,hydro,hydro,2030,0.0833429379722215,2030,0,0
Central Asia,electricity,hydro,hydro,2030,0.28785729338485,2030,0,0
China,electricity,hydro,hydro,2030,2.96858667937089,2030,0,0
EU-12,electricity,hydro,hydro,2030,0.163547556111292,2030,0,0
EU-15,electricity,hydro,hydro,2030,1.15738589234791,2030,0,0
Europe_Eastern,electricity,hydro,hydro,2030,0.0561746159904665,2030,0,0
Europe_Non_EU,electricity,hydro,hydro,2030,0.268116252441516,2030,0,0
European Free Trade Association,electricity,hydro,hydro,2030,0.574757616210971,2030,0,0
India,electricity,hydro,hydro,2030,0.589902974725241,2030,0,0
Indonesia,electricity,hydro,hydro,2030,0.0751005057619733,2030,0,0
Japan,electricity,hydro,hydro,2030,0.292383584589088,2030,0,0
Mexico,electricity,hydro,hydro,2030,0.116878397087294,2030,0,0
Middle East,electricity,hydro,hydro,2030,0.13472521595686,2030,0,0
Pakistan,electricity,hydro,hydro,2030,0.110486243654113,2030,0,0
Russia,electricity,hydro,hydro,2030,0.778297945340643,2030,0,0
South Africa,electricity,hydro,hydro,2030,0.00840897883986574,2030,0,0
South America_Northern,electricity,hydro,hydro,2030,0.259774694270924,2030,0,0
South America_Southern,electricity,hydro,hydro,2030,0.540418144735293,2030,0,0
South Asia,electricity,hydro,hydro,2030,0.0991690316379094,2030,0,0
South Korea,electricity,hydro,hydro,2030,0.020873860599535,2030,0,0
Southeast Asia,electricity,hydro,hydro,2030,0.291709966574243,2030,0,0
Taiwan,electricity,hydro,hydro,2030,0.0164946,2030,0,0
Argentina,electricity,hydro,hydro,2030,0.123520481103278,2030,0,0
Colombia,electricity,hydro,hydro,2030,0.169230716577941,2030,0,0
USA,electricity,hydro,hydro,2035,0.977588521455483,2035,0,0
Africa_Eastern,electricity,hydro,hydro,2035,0.15727873925237,2035,0,0
Africa_Northern,electricity,hydro,hydro,2035,0.0753672023869772,2035,0,0
Africa_Southern,electricity,hydro,hydro,2035,0.189988623905885,2035,0,0
Africa_Western,electricity,hydro,hydro,2035,0.242963637519588,2035,0,0
Australia_NZ,electricity,hydro,hydro,2035,0.163134322375166,2035,0,0
Brazil,electricity,hydro,hydro,2035,1.67922366444987,2035,0,0
Canada,electricity,hydro,hydro,2035,1.54297002687199,2035,0,0
Central America and Caribbean,electricity,hydro,hydro,2035,0.0821931562358603,2035,0,0
Central Asia,electricity,hydro,hydro,2035,0.304429766095331,2035,0,0
China,electricity,hydro,hydro,2035,3.06125276552909,2035,0,0
EU-12,electricity,hydro,hydro,2035,0.163758433488063,2035,0,0
EU-15,electricity,hydro,hydro,2035,1.15049800195145,2035,0,0
Europe_Eastern,electricity,hydro,hydro,2035,0.0582550336731304,2035,0,0
Europe_Non_EU,electricity,hydro,hydro,2035,0.250727611208871,2035,0,0
European Free Trade Association,electricity,hydro,hydro,2035,0.568991580714603,2035,0,0
India,electricity,hydro,hydro,2035,0.633408305616383,2035,0,0
Indonesia,electricity,hydro,hydro,2035,0.0783204320013531,2035,0,0
Japan,electricity,hydro,hydro,2035,0.291204354180595,2035,0,0
Mexico,electricity,hydro,hydro,2035,0.112715220867132,2035,0,0
Middle East,electricity,hydro,hydro,2035,0.149292217351466,2035,0,0
Pakistan,electricity,hydro,hydro,2035,0.108003153373019,2035,0,0
Russia,electricity,hydro,hydro,2035,0.823886848926874,2035,0,0
South Africa,electricity,hydro,hydro,2035,0.00856935972618062,2035,0,0
South America_Northern,electricity,hydro,hydro,2035,0.255138826167325,2035,0,0
South America_Southern,electricity,hydro,hydro,2035,0.57343937749185,2035,0,0
South Asia,electricity,hydro,hydro,2035,0.106492417757083,2035,0,0
South Korea,electricity,hydro,hydro,2035,0.0228152434291152,2035,0,0
Southeast Asia,electricity,hydro,hydro,2035,0.301756814623485,2035,0,0
Taiwan,electricity,hydro,hydro,2035,0.0168437,2035,0,0
Argentina,electricity,hydro,hydro,2035,0.12341709915794,2035,0,0
Colombia,electricity,hydro,hydro,2035,0.175886585842936,2035,0,0
USA,electricity,hydro,hydro,2040,0.981913683015048,2040,0,0
Africa_Eastern,electricity,hydro,hydro,2040,0.199073775245663,2040,0,0
Africa_Northern,electricity,hydro,hydro,2040,0.0812653404507128,2040,0,0
Africa_Southern,electricity,hydro,hydro,2040,0.207611869414461,2040,0,0
Africa_Western,electricity,hydro,hydro,2040,0.293634720271311,2040,0,0
Australia_NZ,electricity,hydro,hydro,2040,0.170711342388927,2040,0,0
Brazil,electricity,hydro,hydro,2040,1.74818047089081,2040,0,0
Canada,electricity,hydro,hydro,2040,1.58250271407802,2040,0,0
Central America and Caribbean,electricity,hydro,hydro,2040,0.0830753246467794,2040,0,0
Central Asia,electricity,hydro,hydro,2040,0.322701422515526,2040,0,0
China,electricity,hydro,hydro,2040,3.21227530080793,2040,0,0
EU-12,electricity,hydro,hydro,2040,0.16983180429044,2040,0,0
EU-15,electricity,hydro,hydro,2040,1.15904751726671,2040,0,0
Europe_Eastern,electricity,hydro,hydro,2040,0.0603331990712468,2040,0,0
Europe_Non_EU,electricity,hydro,hydro,2040,0.258191856318709,2040,0,0
European Free Trade Association,electricity,hydro,hydro,2040,0.584720535331228,2040,0,0
India,electricity,hydro,hydro,2040,0.704951216138884,2040,0,0
Indonesia,electricity,hydro,hydro,2040,0.0833553288956049,2040,0,0
Japan,electricity,hydro,hydro,2040,0.29405078177274,2040,0,0
Mexico,electricity,hydro,hydro,2040,0.108651238323033,2040,0,0
Middle East,electricity,hydro,hydro,2040,0.171310029308094,2040,0,0
Pakistan,electricity,hydro,hydro,2040,0.110120086084142,2040,0,0
Russia,electricity,hydro,hydro,2040,0.873931928804527,2040,0,0
South Africa,electricity,hydro,hydro,2040,0.00891248301606255,2040,0,0
South America_Northern,electricity,hydro,hydro,2040,0.253237473540021,2040,0,0
South America_Southern,electricity,hydro,hydro,2040,0.631160325851593,2040,0,0
South Asia,electricity,hydro,hydro,2040,0.123361784796893,2040,0,0
South Korea,electricity,hydro,hydro,2040,0.0260503646559032,2040,0,0
Southeast Asia,electricity,hydro,hydro,2040,0.331128245846337,2040,0,0
Taiwan,electricity,hydro,hydro,2040,0.0178996,2040,0,0
Argentina,electricity,hydro,hydro,2040,0.125123868750922,2040,0,0
Colombia,electricity,hydro,hydro,2040,0.188105122510634,2040,0,0
USA,electricity,hydro,hydro,2045,0.987488314236232,2045,0,0
Africa_Eastern,electricity,hydro,hydro,2045,0.241703796395388,2045,0,0
Africa_Northern,electricity,hydro,hydro,2045,0.0871528107001105,2045,0,0
Africa_Southern,electricity,hydro,hydro,2045,0.225143301166996,2045,0,0
Africa_Western,electricity,hydro,hydro,2045,0.343770142792423,2045,0,0
Australia_NZ,electricity,hydro,hydro,2045,0.178398573023371,2045,0,0
Brazil,electricity,hydro,hydro,2045,1.81674547758069,2045,0,0
Canada,electricity,hydro,hydro,2045,1.62109765239901,2045,0,0
Central America and Caribbean,electricity,hydro,hydro,2045,0.0840483523201706,2045,0,0
Central Asia,electricity,hydro,hydro,2045,0.340608842845231,2045,0,0
China,electricity,hydro,hydro,2045,3.35919028622802,2045,0,0
EU-12,electricity,hydro,hydro,2045,0.175632719990227,2045,0,0
EU-15,electricity,hydro,hydro,2045,1.16570015386527,2045,0,0
Europe_Eastern,electricity,hydro,hydro,2045,0.0622771585499981,2045,0,0
Europe_Non_EU,electricity,hydro,hydro,2045,0.26469422746349,2045,0,0
European Free Trade Association,electricity,hydro,hydro,2045,0.600559745945951,2045,0,0
India,electricity,hydro,hydro,2045,0.77431456659265,2045,0,0
Indonesia,electricity,hydro,hydro,2045,0.0885752046316493,2045,0,0
Japan,electricity,hydro,hydro,2045,0.296784562141822,2045,0,0
Mexico,electricity,hydro,hydro,2045,0.10480846721351,2045,0,0
Middle East,electricity,hydro,hydro,2045,0.191613184029273,2045,0,0
Pakistan,electricity,hydro,hydro,2045,0.111419274028772,2045,0,0
Russia,electricity,hydro,hydro,2045,0.92375284249236,2045,0,0
South Africa,electricity,hydro,hydro,2045,0.00925548897749201,2045,0,0
South America_Northern,electricity,hydro,hydro,2045,0.25169369151622,2045,0,0
South America_Southern,electricity,hydro,hydro,2045,0.689307529655892,2045,0,0
South Asia,electricity,hydro,hydro,2045,0.140541710055797,2045,0,0
South Korea,electricity,hydro,hydro,2045,0.0293074222839297,2045,0,0
Southeast Asia,electricity,hydro,hydro,2045,0.360531420904344,2045,0,0
Taiwan,electricity,hydro,hydro,2045,0.0189556,2045,0,0
Argentina,electricity,hydro,hydro,2045,0.12654627014291,2045,0,0
Colombia,electricity,hydro,hydro,2045,0.200964215094323,2045,0,0
USA,electricity,hydro,hydro,2050,0.995529818700113,2050,0,0
Africa_Eastern,electricity,hydro,hydro,2050,0.284547747705217,2050,0,0
Africa_Northern,electricity,hydro,hydro,2050,0.0930354513047297,2050,0,0
Africa_Southern,electricity,hydro,hydro,2050,0.242403839789137,2050,0,0
Africa_Western,electricity,hydro,hydro,2050,0.392966228971575,2050,0,0
Australia_NZ,electricity,hydro,hydro,2050,0.186306927342714,2050,0,0
Brazil,electricity,hydro,hydro,2050,1.88235187938248,2050,0,0
Canada,electricity,hydro,hydro,2050,1.65805173469679,2050,0,0
Central America and Caribbean,electricity,hydro,hydro,2050,0.085340034248843,2050,0,0
Central Asia,electricity,hydro,hydro,2050,0.358315771720996,2050,0,0
China,electricity,hydro,hydro,2050,3.49494809021761,2050,0,0
EU-12,electricity,hydro,hydro,2050,0.180988386739072,2050,0,0
EU-15,electricity,hydro,hydro,2050,1.17049930995847,2050,0,0
Europe_Eastern,electricity,hydro,hydro,2050,0.0638930105859629,2050,0,0
Europe_Non_EU,electricity,hydro,hydro,2050,0.270664536913965,2050,0,0
European Free Trade Association,electricity,hydro,hydro,2050,0.616312346279298,2050,0,0
India,electricity,hydro,hydro,2050,0.839072209547239,2050,0,0
Indonesia,electricity,hydro,hydro,2050,0.0934557089101053,2050,0,0
Japan,electricity,hydro,hydro,2050,0.299456317866545,2050,0,0
Mexico,electricity,hydro,hydro,2050,0.101387021616069,2050,0,0
Middle East,electricity,hydro,hydro,2050,0.210710930929641,2050,0,0
Pakistan,electricity,hydro,hydro,2050,0.112491812545513,2050,0,0
Russia,electricity,hydro,hydro,2050,0.972674664525177,2050,0,0
South Africa,electricity,hydro,hydro,2050,0.0096016529656966,2050,0,0
South America_Northern,electricity,hydro,hydro,2050,0.250534596633893,2050,0,0
South America_Southern,electricity,hydro,hydro,2050,0.748242003595532,2050,0,0
South Asia,electricity,hydro,hydro,2050,0.157442756172156,2050,0,0
South Korea,electricity,hydro,hydro,2050,0.0325803111807569,2050,0,0
Southeast Asia,electricity,hydro,hydro,2050,0.389501719943281,2050,0,0
Taiwan,electricity,hydro,hydro,2050,0.0200116,2050,0,0
Argentina,electricity,hydro,hydro,2050,0.127953253976025,2050,0,0
Colombia,electricity,hydro,hydro,2050,0.214103805738243,2050,0,0
USA,electricity,hydro,hydro,2055,1.00350320101298,2055,0,0
Africa_Eastern,electricity,hydro,hydro,2055,0.328175406787126,2055,0,0
Africa_Northern,electricity,hydro,hydro,2055,0.0989134156385798,2055,0,0
Africa_Southern,electricity,hydro,hydro,2055,0.259641900747053,2055,0,0
Africa_Western,electricity,hydro,hydro,2055,0.441378862050869,2055,0,0
Australia_NZ,electricity,hydro,hydro,2055,0.194332791631587,2055,0,0
