INPUT_TABLE
Variable ID
StubTechFixOut

region,supplysector,subsector,stub.technology,year,fixedOutput,share.weight.year,subs.share.weight,tech.share.weight
Central America and Caribbean,electricity,hydro,hydro,2005,0.0767999,2005,0,0
Central Asia,electricity,hydro,hydro,2005,0.2114388,2005,0,0
China,electricity,hydro,hydro,2005,1.4296011,2005,0,0
EU-12,electricity,hydro,hydro,2005,0.14841,2005,0,0
EU-15,electricity,hydro,hydro,2005,0.9585504,2005,0,0
Europe_Eastern,electricity,hydro,hydro,2005,0.0448632,2005,0,0
Europe_Non_EU,electricity,hydro,hydro,2005,0.2632608,2005,0,0
European Free Trade Association,electricity,hydro,hydro,2005,0.6263388,2005,0,0
India,electricity,hydro,hydro,2005,0.366228,2005,0,0
Indonesia,electricity,hydro,hydro,2005,0.03861,2005,0,0
Japan,electricity,hydro,hydro,2005,0.275292,2005,0,0
Mexico,electricity,hydro,hydro,2005,0.0995724,2005,0,0
Middle East,electricity,hydro,hydro,2005,0.0992016,2005,0,0
Pakistan,electricity,hydro,hydro,2005,0.1111032,2005,0,0
Russia,electricity,hydro,hydro,2005,0.6216372,2005,0,0
South Africa,electricity,hydro,hydro,2005,0.0047952,2005,0,0
South America_Northern,electricity,hydro,hydro,2005,0.2805613,2005,0,0
South America_Southern,electricity,hydro,hydro,2005,0.4005288,2005,0,0
South Asia,electricity,hydro,hydro,2005,0.0463089,2005,0,0
South Korea,electricity,hydro,hydro,2005,0.0132228,2005,0,0
Southeast Asia,electricity,hydro,hydro,2005,0.1995697,2005,0,0
Taiwan,electricity,hydro,hydro,2005,0.0143496,2005,0,0
Argentina,electricity,hydro,hydro,2005,0.1224144,2005,0,0
Colombia,electricity,hydro,hydro,2005,0.1432908,2005,0,0
USA,electricity,hydro,hydro,2010,0.9453132,2010,0,0
Africa_Eastern,electricity,hydro,hydro,2010,0.0539216,2010,0,0
Africa_Northern,electricity,hydro,hydro,2010,0.0603183,2010,0,0
Africa_Southern,electricity,hydro,hydro,2010,0.1438026,2010,0,0
Africa_Western,electricity,hydro,hydro,2010,0.1137915,2010,0,0
Australia_NZ,electricity,hydro,hydro,2010,0.1338588,2010,0,0
Brazil,electricity,hydro,hydro,2010,1.4518404,2010,0,0
Canada,electricity,hydro,hydro,2010,1.2654288,2010,0,0
Central America and Caribbean,electricity,hydro,hydro,2010,0.0855111,2010,0,0
Central Asia,electricity,hydro,hydro,2010,0.2174724,2010,0,0
China,electricity,hydro,hydro,2010,2.600376,2010,0,0
EU-12,electricity,hydro,hydro,2010,0.159804,2010,0,0
EU-15,electricity,hydro,hydro,2010,1.1715184,2010,0,0
Europe_Eastern,electricity,hydro,hydro,2010,0.0479592,2010,0,0
Europe_Non_EU,electricity,hydro,hydro,2010,0.3351708,2010,0,0
European Free Trade Association,electricity,hydro,hydro,2010,0.5983848,2010,0,0
India,electricity,hydro,hydro,2010,0.4119264,2010,0,0
Indonesia,electricity,hydro,hydro,2010,0.0636336,2010,0,0
Japan,electricity,hydro,hydro,2010,0.2959632,2010,0,0
Mexico,electricity,hydro,hydro,2010,0.1336356,2010,0,0
Middle East,electricity,hydro,hydro,2010,0.064242,2010,0,0
Pakistan,electricity,hydro,hydro,2010,0.1145196,2010,0,0
Russia,electricity,hydro,hydro,2010,0.5993388,2010,0,0
South Africa,electricity,hydro,hydro,2010,0.0076968,2010,0,0
South America_Northern,electricity,hydro,hydro,2010,0.2794181,2010,0,0
South America_Southern,electricity,hydro,hydro,2010,0.4154868,2010,0,0
South Asia,electricity,hydro,hydro,2010,0.0710383,2010,0,0
South Korea,electricity,hydro,hydro,2010,0.0139644,2010,0,0
Southeast Asia,electricity,hydro,hydro,2010,0.2541321,2010,0,0
Taiwan,electricity,hydro,hydro,2010,0.0150984,2010,0,0
Argentina,electricity,hydro,hydro,2010,0.1209132,2010,0,0
Colombia,electricity,hydro,hydro,2010,0.1454436,2010,0,0
USA,electricity,hydro,hydro,2015,0.958319584340177,2015,0,0
Africa_Eastern,electricity,hydro,hydro,2015,0.0720130422970528,2015,0,0
Africa_Northern,electricity,hydro,hydro,2015,0.0634093536408394,2015,0,0
Africa_Southern,electricity,hydro,hydro,2015,0.152662674210327,2015,0,0
Africa_Western,electricity,hydro,hydro,2015,0.140368239973634,2015,0,0
Australia_NZ,electricity,hydro,hydro,2015,0.141463521566777,2015,0,0
Brazil,electricity,hydro,hydro,2015,1.4680185205754,2015,0,0
Canada,electricity,hydro,hydro,2015,1.32076441384494,2015,0,0
Central America and Caribbean,electricity,hydro,hydro,2015,0.0897903052225727,2015,0,0
Central Asia,electricity,hydro,hydro,2015,0.236902418810558,2015,0,0
China,electricity,hydro,hydro,2015,2.68040149333982,2015,0,0
EU-12,electricity,hydro,hydro,2015,0.161017998365157,2015,0,0
EU-15,electricity,hydro,hydro,2015,1.16370569681241,2015,0,0
Europe_Eastern,electricity,hydro,hydro,2015,0.0498958246142659,2015,0,0
Europe_Non_EU,electricity,hydro,hydro,2015,0.321607206911653,2015,0,0
European Free Trade Association,electricity,hydro,hydro,2015,0.590774996022245,2015,0,0
India,electricity,hydro,hydro,2015,0.448337736083706,2015,0,0
Indonesia,electricity,hydro,hydro,2015,0.0664449645987036,2015,0,0
Japan,electricity,hydro,hydro,2015,0.296045115947079,2015,0,0
Mexico,electricity,hydro,hydro,2015,0.134457126491263,2015,0,0
Middle East,electricity,hydro,hydro,2015,0.083360533890544,2015,0,0
Pakistan,electricity,hydro,hydro,2015,0.116664631498864,2015,0,0
Russia,electricity,hydro,hydro,2015,0.642800456359759,2015,0,0
South Africa,electricity,hydro,hydro,2015,0.00765267387449349,2015,0,0
South America_Northern,electricity,hydro,hydro,2015,0.280685817451244,2015,0,0
South America_Southern,electricity,hydro,hydro,2015,0.445697981877285,2015,0,0
South Asia,electricity,hydro,hydro,2015,0.0767942248454913,2015,0,0
South Korea,electricity,hydro,hydro,2015,0.01511885869289,2015,0,0
Southeast Asia,electricity,hydro,hydro,2015,0.264165145472749,2015,0,0
Taiwan,electricity,hydro,hydro,2015,0.0154475,2015,0,0
Argentina,electricity,hydro,hydro,2015,0.123434282331972,2015,0,0
Colombia,electricity,hydro,hydro,2015,0.152884957933203,2015,0,0
USA,electricity,hydro,hydro,2020,0.971999358910731,2020,0,0
Africa_Eastern,electricity,hydro,hydro,2020,0.0904862709591699,2020,0,0
Africa_Northern,electricity,hydro,hydro,2020,0.0664910835373638,2020,0,0
Africa_Southern,electricity,hydro,hydro,2020,0.161495863630983,2020,0,0
Africa_Western,electricity,hydro,hydro,2020,0.167068850802491,2020,0,0
Australia_NZ,electricity,hydro,hydro,2020,0.149192597341981,2020,0,0
Brazil,electricity,hydro,hydro,2020,1.48242278732852,2020,0,0
Canada,electricity,hydro,hydro,2020,1.37654990487982,2020,0,0
Central America and Caribbean,electricity,hydro,hydro,2020,0.0938832724854137,2020,0,0
Central Asia,electricity,hydro,hydro,2020,0.256196990719356,2020,0,0
China,electricity,hydro,hydro,2020,2.76344228142588,2020,0,0
EU-12,electricity,hydro,hydro,2020,0.162353586200459,2020,0,0
EU-15,electricity,hydro,hydro,2020,1.16691663452485,2020,0,0
Europe_Eastern,electricity,hydro,hydro,2020,0.052067438281583,2020,0,0
Europe_Non_EU,electricity,hydro,hydro,2020,0.30850467757112,2020,0,0
European Free Trade Association,electricity,hydro,hydro,2020,0.582706609893802,2020,0,0
India,electricity,hydro,hydro,2020,0.484688219785814,2020,0,0
Indonesia,electricity,hydro,hydro,2020,0.0693105531690961,2020,0,0
Japan,electricity,hydro,hydro,2020,0.295985378548674,2020,0,0
Mexico,electricity,hydro,hydro,2020,0.135143621161542,2020,0,0
Middle East,electricity,hydro,hydro,2020,0.101579368207633,2020,0,0
Pakistan,electricity,hydro,hydro,2020,0.118679108516306,2020,0,0
Russia,electricity,hydro,hydro,2020,0.686674108727568,2020,0,0
South Africa,electricity,hydro,hydro,2020,0.00757680772263888,2020,0,0
South America_Northern,electricity,hydro,hydro,2020,0.281721630719732,2020,0,0
South America_Southern,electricity,hydro,hydro,2020,0.475721748266312,2020,0,0
South Asia,electricity,hydro,hydro,2020,0.0826074397119726,2020,0,0
South Korea,electricity,hydro,hydro,2020,0.0169665209710045,2020,0,0
Southeast Asia,electricity,hydro,hydro,2020,0.27451223538776,2020,0,0
Taiwan,electricity,hydro,hydro,2020,0.0157965,2020,0,0
Argentina,electricity,hydro,hydro,2020,0.125732504281379,2020,0,0
Colombia,electricity,hydro,hydro,2020,0.160610975673679,2020,0,0
USA,electricity,hydro,hydro,2025,0.985204061995622,2025,0,0
Africa_Eastern,electricity,hydro,hydro,2025,0.109366094878477,2025,0,0
Africa_Northern,electricity,hydro,hydro,2025,0.0695632678638528,2025,0,0
Africa_Southern,electricity,hydro,hydro,2025,0.170317647054424,2025,0,0
Africa_Western,electricity,hydro,hydro,2025,0.193940467370777,2025,0,0
Australia_NZ,electricity,hydro,hydro,2025,0.157071933766073,2025,0,0
Brazil,electricity,hydro,hydro,2025,1.49530807803357,2025,0,0
Canada,electricity,hydro,hydro,2025,1.43277172424423,2025,0,0
Central America and Caribbean,electricity,hydro,hydro,2025,0.098153929087475,2025,0,0
Central Asia,electricity,hydro,hydro,2025,0.275352626350586,2025,0,0
China,electricity,hydro,hydro,2025,2.84994122536,2025,0,0
EU-12,electricity,hydro,hydro,2025,0.163585037592977,2025,0,0
EU-15,electricity,hydro,hydro,2025,1.16883626428633,2025,0,0
Europe_Eastern,electricity,hydro,hydro,2025,0.0542911129246692,2025,0,0
Europe_Non_EU,electricity,hydro,hydro,2025,0.295401074954963,2025,0,0
European Free Trade Association,electricity,hydro,hydro,2025,0.574117530084343,2025,0,0
India,electricity,hydro,hydro,2025,0.520840539892164,2025,0,0
Indonesia,electricity,hydro,hydro,2025,0.072222592209926,2025,0,0
Japan,electricity,hydro,hydro,2025,0.295814720419855,2025,0,0
Mexico,electricity,hydro,hydro,2025,0.135904060675426,2025,0,0
Middle East,electricity,hydro,hydro,2025,0.118881570175448,2025,0,0
Pakistan,electricity,hydro,hydro,2025,0.120563471638014,2025,0,0
Russia,electricity,hydro,hydro,2025,0.730891837553124,2025,0,0
South Africa,electricity,hydro,hydro,2025,0.00747410556989532,2025,0,0
South America_Northern,electricity,hydro,hydro,2025,0.283461534621917,2025,0,0
South America_Southern,electricity,hydro,hydro,2025,0.505120995940759,2025,0,0
South Asia,electricity,hydro,hydro,2025,0.0884335598960084,2025,0,0
South Korea,electricity,hydro,hydro,2025,0.0188064151947147,2025,0,0
Southeast Asia,electricity,hydro,hydro,2025,0.285224671117555,2025,0,0
Taiwan,electricity,hydro,hydro,2025,0.0161456,2025,0,0
Argentina,electricity,hydro,hydro,2025,0.127779958237533,2025,0,0
Colombia,electricity,hydro,hydro,2025,0.168830336284419,2025,0,0
USA,electricity,hydro,hydro,2030,0.99827109565606,2030,0,0
Africa_Eastern,electricity,hydro,hydro,2030,0.128667784895187,2030,0,0
Africa_Northern,electricity,hydro,hydro,2030,0.0726293708685414,2030,0,0
Africa_Southern,electricity,hydro,hydro,2030,0.179127396633976,2030,0,0
Africa_Western,electricity,hydro,hydro,2030,0.221013792012848,2030,0,0
Australia_NZ,electricity,hydro,hydro,2030,0.165119989662017,2030,0,0
Brazil,electricity,hydro,hydro,2030,1.50729348284913,2030,0,0
Canada,electricity,hydro,hydro,2030,1.48943315392405,2030,0,0
Central America and Caribbean,electricity,hydro,hydro,2030,0.102758399735096,2030,0,0
Central Asia,electricity,hydro,hydro,2030,0.294403407847437,2030,0,0
China,electricity,hydro,hydro,2030,2.93947385598768,2030,0,0
EU-12,electricity,hydro,hydro,2030,0.164695141087011,2030,0,0
EU-15,electricity,hydro,hydro,2030,1.16956896529785,2030,0,0
Europe_Eastern,electricity,hydro,hydro,2030,0.0565366469470766,2030,0,0
Europe_Non_EU,electricity,hydro,hydro,2030,0.282256181749819,2030,0,0
European Free Trade Association,electricity,hydro,hydro,2030,0.565018398196361,2030,0,0
India,electricity,hydro,hydro,2030,0.556706094231014,2030,0,0
Indonesia,electricity,hydro,hydro,2030,0.0751399595130977,2030,0,0
Japan,electricity,hydro,hydro,2030,0.295608130360174,2030,0,0
Mexico,electricity,hydro,hydro,2030,0.136811952061661,2030,0,0
Middle East,electricity,hydro,hydro,2030,0.135312748261902,2030,0,0
Pakistan,electricity,hydro,hydro,2030,0.122348468252379,2030,0,0
Russia,electricity,hydro,hydro,2030,0.775376234158236,2030,0,0
South Africa,electricity,hydro,hydro,2030,0.0073516671894217,2030,0,0
South America_Northern,electricity,hydro,hydro,2030,0.286550382291206,2030,0,0
South America_Southern,electricity,hydro,hydro,2030,0.534072719840022,2030,0,0
South Asia,electricity,hydro,hydro,2030,0.0942650703242761,2030,0,0
South Korea,electricity,hydro,hydro,2030,0.0206426065942106,2030,0,0
Southeast Asia,electricity,hydro,hydro,2030,0.296185801861301,2030,0,0
Taiwan,electricity,hydro,hydro,2030,0.0164946,2030,0,0
Argentina,electricity,hydro,hydro,2030,0.129606832832333,2030,0,0
Colombia,electricity,hydro,hydro,2030,0.177762128247704,2030,0,0
USA,electricity,hydro,hydro,2035,1.0114957229588,2035,0,0
Africa_Eastern,electricity,hydro,hydro,2035,0.148359982138711,2035,0,0
Africa_Northern,electricity,hydro,hydro,2035,0.0756942162079062,2035,0,0
Africa_Southern,electricity,hydro,hydro,2035,0.187892741742622,2035,0,0
Africa_Western,electricity,hydro,hydro,2035,0.248175895656053,2035,0,0
Australia_NZ,electricity,hydro,hydro,2035,0.173317549133375,2035,0,0
Brazil,electricity,hydro,hydro,2035,1.51905504406992,2035,0,0
Canada,electricity,hydro,hydro,2035,1.54630082806327,2035,0,0
Central America and Caribbean,electricity,hydro,hydro,2035,0.107512304013973,2035,0,0
Central Asia,electricity,hydro,hydro,2035,0.313429644214693,2035,0,0
China,electricity,hydro,hydro,2035,3.03091161420339,2035,0,0
EU-12,electricity,hydro,hydro,2035,0.165670401161975,2035,0,0
EU-15,electricity,hydro,hydro,2035,1.16917975360919,2035,0,0
Europe_Eastern,electricity,hydro,hydro,2035,0.0587609159902138,2035,0,0
Europe_Non_EU,electricity,hydro,hydro,2035,0.269056084741178,2035,0,0
European Free Trade Association,electricity,hydro,hydro,2035,0.555340882538956,2035,0,0
India,electricity,hydro,hydro,2035,0.592347756664635,2035,0,0
Indonesia,electricity,hydro,hydro,2035,0.0779861377128245,2035,0,0
Japan,electricity,hydro,hydro,2035,0.295397883059505,2035,0,0
Mexico,electricity,hydro,hydro,2035,0.137754452280953,2035,0,0
Middle East,electricity,hydro,hydro,2035,0.150917705653465,2035,0,0
Pakistan,electricity,hydro,hydro,2035,0.124059046230791,2035,0,0
Russia,electricity,hydro,hydro,2035,0.820036181586152,2035,0,0
South Africa,electricity,hydro,hydro,2035,0.00721833608825976,2035,0,0
South America_Northern,electricity,hydro,hydro,2035,0.290850847080744,2035,0,0
South America_Southern,electricity,hydro,hydro,2035,0.562951430318666,2035,0,0
South Asia,electricity,hydro,hydro,2035,0.100047869274753,2035,0,0
South Korea,electricity,hydro,hydro,2035,0.0224723141595704,2035,0,0
Southeast Asia,electricity,hydro,hydro,2035,0.307296472499914,2035,0,0
Taiwan,electricity,hydro,hydro,2035,0.0168437,2035,0,0
Argentina,electricity,hydro,hydro,2035,0.131299010570298,2035,0,0
Colombia,electricity,hydro,hydro,2035,0.187443888492737,2035,0,0
USA,electricity,hydro,hydro,2040,1.01938070738226,2040,0,0
Africa_Eastern,electricity,hydro,hydro,2040,0.186604384614259,2040,0,0
Africa_Northern,electricity,hydro,hydro,2040,0.0817172396041442,2040,0,0
Africa_Southern,electricity,hydro,hydro,2040,0.204998112951349,2040,0,0
Africa_Western,electricity,hydro,hydro,2040,0.301451131260216,2040,0,0
Australia_NZ,electricity,hydro,hydro,2040,0.183150920750723,2040,0,0
Brazil,electricity,hydro,hydro,2040,1.54835692407168,2040,0,0
Canada,electricity,hydro,hydro,2040,1.58678447681507,2040,0,0
Central America and Caribbean,electricity,hydro,hydro,2040,0.115065315735839,2040,0,0
Central Asia,electricity,hydro,hydro,2040,0.334614584991049,2040,0,0
China,electricity,hydro,hydro,2040,3.18251979674841,2040,0,0
EU-12,electricity,hydro,hydro,2040,0.17269771296884,2040,0,0
EU-15,electricity,hydro,hydro,2040,1.18533369805875,2040,0,0
Europe_Eastern,electricity,hydro,hydro,2040,0.0609706058462478,2040,0,0
Europe_Non_EU,electricity,hydro,hydro,2040,0.282804628772085,2040,0,0
European Free Trade Association,electricity,hydro,hydro,2040,0.566168177724888,2040,0,0
India,electricity,hydro,hydro,2040,0.655163849843387,2040,0,0
Indonesia,electricity,hydro,hydro,2040,0.0823280303379465,2040,0,0
Japan,electricity,hydro,hydro,2040,0.299369613217451,2040,0,0
Mexico,electricity,hydro,hydro,2040,0.138645722685977,2040,0,0
Middle East,electricity,hydro,hydro,2040,0.174661084912897,2040,0,0
Pakistan,electricity,hydro,hydro,2040,0.131779788936579,2040,0,0
Russia,electricity,hydro,hydro,2040,0.869106673805558,2040,0,0
South Africa,electricity,hydro,hydro,2040,0.00722515189347485,2040,0,0
South America_Northern,electricity,hydro,hydro,2040,0.298511849628517,2040,0,0
South America_Southern,electricity,hydro,hydro,2040,0.615567253471258,2040,0,0
South Asia,electricity,hydro,hydro,2040,0.114491045516914,2040,0,0
South Korea,electricity,hydro,hydro,2040,0.025542964493244,2040,0,0
Southeast Asia,electricity,hydro,hydro,2040,0.338040691424213,2040,0,0
Taiwan,electricity,hydro,hydro,2040,0.0178996,2040,0,0
Argentina,electricity,hydro,hydro,2040,0.135119107211798,2040,0,0
Colombia,electricity,hydro,hydro,2040,0.203048512908225,2040,0,0
USA,electricity,hydro,hydro,2045,1.02808821291382,2045,0,0
Africa_Eastern,electricity,hydro,hydro,2045,0.225388054210592,2045,0,0
Africa_Northern,electricity,hydro,hydro,2045,0.0877294353102685,2045,0,0
Africa_Southern,electricity,hydro,hydro,2045,0.222047330839701,2045,0,0
Africa_Western,electricity,hydro,hydro,2045,0.35466926059533,2045,0,0
Australia_NZ,electricity,hydro,hydro,2045,0.192989219775086,2045,0,0
Brazil,electricity,hydro,hydro,2045,1.57844681350993,2045,0,0
Canada,electricity,hydro,hydro,2045,1.62645907255454,2045,0,0
Central America and Caribbean,electricity,hydro,hydro,2045,0.122502531610169,2045,0,0
Central Asia,electricity,hydro,hydro,2045,0.355866954569043,2045,0,0
China,electricity,hydro,hydro,2045,3.33351086738147,2045,0,0
EU-12,electricity,hydro,hydro,2045,0.179636780687038,2045,0,0
EU-15,electricity,hydro,hydro,2045,1.20018708736813,2045,0,0
Europe_Eastern,electricity,hydro,hydro,2045,0.0630402773939405,2045,0,0
Europe_Non_EU,electricity,hydro,hydro,2045,0.296300164099691,2045,0,0
European Free Trade Association,electricity,hydro,hydro,2045,0.576567041868731,2045,0,0
India,electricity,hydro,hydro,2045,0.717561564209657,2045,0,0
Indonesia,electricity,hydro,hydro,2045,0.0865441772504077,2045,0,0
Japan,electricity,hydro,hydro,2045,0.30328268266541,2045,0,0
Mexico,electricity,hydro,hydro,2045,0.139378247599172,2045,0,0
Middle East,electricity,hydro,hydro,2045,0.197948246714512,2045,0,0
Pakistan,electricity,hydro,hydro,2045,0.139408136676313,2045,0,0
Russia,electricity,hydro,hydro,2045,0.917994750302982,2045,0,0
South Africa,electricity,hydro,hydro,2045,0.00720866014823287,2045,0,0
South America_Northern,electricity,hydro,hydro,2045,0.307133192137737,2045,0,0
South America_Southern,electricity,hydro,hydro,2045,0.668352763571304,2045,0,0
South Asia,electricity,hydro,hydro,2045,0.128854752432778,2045,0,0
South Korea,electricity,hydro,hydro,2045,0.0285827272838169,2045,0,0
Southeast Asia,electricity,hydro,hydro,2045,0.368953064939954,2045,0,0
Taiwan,electricity,hydro,hydro,2045,0.0189556,2045,0,0
Argentina,electricity,hydro,hydro,2045,0.138874513234369,2045,0,0
Colombia,electricity,hydro,hydro,2045,0.219109682652557,2045,0,0
USA,electricity,hydro,hydro,2050,1.03862930923791,2050,0,0
Africa_Eastern,electricity,hydro,hydro,2050,0.264553818063886,2050,0,0
Africa_Northern,electricity,hydro,hydro,2050,0.0937120724107766,2050,0,0
Africa_Southern,electricity,hydro,hydro,2050,0.239158281383928,2050,0,0
Africa_Western,electricity,hydro,hydro,2050,0.408153871620481,2050,0,0
Australia_NZ,electricity,hydro,hydro,2050,0.202822858236829,2050,0,0
Brazil,electricity,hydro,hydro,2050,1.61204010119162,2050,0,0
Canada,electricity,hydro,hydro,2050,1.66464445520376,2050,0,0
Central America and Caribbean,electricity,hydro,hydro,2050,0.130238351890693,2050,0,0
Central Asia,electricity,hydro,hydro,2050,0.377226121418379,2050,0,0
China,electricity,hydro,hydro,2050,3.47997058160173,2050,0,0
EU-12,electricity,hydro,hydro,2050,0.186377985475366,2050,0,0
EU-15,electricity,hydro,hydro,2050,1.21265562954673,2050,0,0
Europe_Eastern,electricity,hydro,hydro,2050,0.0647668579412293,2050,0,0
Europe_Non_EU,electricity,hydro,hydro,2050,0.309771569201736,2050,0,0
European Free Trade Association,electricity,hydro,hydro,2050,0.586250982938688,2050,0,0
India,electricity,hydro,hydro,2050,0.779177712321484,2050,0,0
Indonesia,electricity,hydro,hydro,2050,0.0905241147683781,2050,0,0
Japan,electricity,hydro,hydro,2050,0.30712497891953,2050,0,0
Mexico,electricity,hydro,hydro,2050,0.139964606690341,2050,0,0
Middle East,electricity,hydro,hydro,2050,0.221942212402658,2050,0,0
Pakistan,electricity,hydro,hydro,2050,0.147239408129371,2050,0,0
Russia,electricity,hydro,hydro,2050,0.966099173115497,2050,0,0
South Africa,electricity,hydro,hydro,2050,0.00718969988743832,2050,0,0
South America_Northern,electricity,hydro,hydro,2050,0.318685060491212,2050,0,0
South America_Southern,electricity,hydro,hydro,2050,0.721611321204556,2050,0,0
South Asia,electricity,hydro,hydro,2050,0.142933125721741,2050,0,0
South Korea,electricity,hydro,hydro,2050,0.0315651193150289,2050,0,0
Southeast Asia,electricity,hydro,hydro,2050,0.400256251209367,2050,0,0
Taiwan,electricity,hydro,hydro,2050,0.0200116,2050,0,0
Argentina,electricity,hydro,hydro,2050,0.142485445058502,2050,0,0
Colombia,electricity,hydro,hydro,2050,0.235599562296028,2050,0,0
USA,electricity,hydro,hydro,2055,1.04974406203297,2055,0,0
Africa_Eastern,electricity,hydro,hydro,2055,0.304232423350471,2055,0,0
Africa_Northern,electricity,hydro,hydro,2055,0.0996964819093504,2055,0,0
Africa_Southern,electricity,hydro,hydro,2055,0.256321779574442,2055,0,0
Africa_Western,electricity,hydro,hydro,2055,0.461973816172343,2055,0,0
Australia_NZ,electricity,hydro,hydro,2055,0.212753209157048,2055,0,0
Brazil,electricity,hydro,hydro,2055,1.64580846593047,2055,0,0
