INPUT_TABLE
Variable ID
StubTechFixOut

region,supplysector,subsector,stub.technology,year,fixedOutput,share.weight.year,subs.share.weight,tech.share.weight
Central America and Caribbean,electricity,hydro,hydro,2005,0.0767999,2005,0,0
Central Asia,electricity,hydro,hydro,2005,0.2114388,2005,0,0
China,electricity,hydro,hydro,2005,1.4296011,2005,0,0
EU-12,electricity,hydro,hydro,2005,0.14841,2005,0,0
EU-15,electricity,hydro,hydro,2005,0.9585504,2005,0,0
Europe_Eastern,electricity,hydro,hydro,2005,0.0448632,2005,0,0
Europe_Non_EU,electricity,hydro,hydro,2005,0.2632608,2005,0,0
European Free Trade Association,electricity,hydro,hydro,2005,0.6263388,2005,0,0
India,electricity,hydro,hydro,2005,0.366228,2005,0,0
Indonesia,electricity,hydro,hydro,2005,0.03861,2005,0,0
Japan,electricity,hydro,hydro,2005,0.275292,2005,0,0
Mexico,electricity,hydro,hydro,2005,0.0995724,2005,0,0
Middle East,electricity,hydro,hydro,2005,0.0992016,2005,0,0
Pakistan,electricity,hydro,hydro,2005,0.1111032,2005,0,0
Russia,electricity,hydro,hydro,2005,0.6216372,2005,0,0
South Africa,electricity,hydro,hydro,2005,0.0047952,2005,0,0
South America_Northern,electricity,hydro,hydro,2005,0.2805613,2005,0,0
South America_Southern,electricity,hydro,hydro,2005,0.4005288,2005,0,0
South Asia,electricity,hydro,hydro,2005,0.0463089,2005,0,0
South Korea,electricity,hydro,hydro,2005,0.0132228,2005,0,0
Southeast Asia,electricity,hydro,hydro,2005,0.1995697,2005,0,0
Taiwan,electricity,hydro,hydro,2005,0.0143496,2005,0,0
Argentina,electricity,hydro,hydro,2005,0.1224144,2005,0,0
Colombia,electricity,hydro,hydro,2005,0.1432908,2005,0,0
USA,electricity,hydro,hydro,2010,0.9453132,2010,0,0
Africa_Eastern,electricity,hydro,hydro,2010,0.0539216,2010,0,0
Africa_Northern,electricity,hydro,hydro,2010,0.0603183,2010,0,0
Africa_Southern,electricity,hydro,hydro,2010,0.1438026,2010,0,0
Africa_Western,electricity,hydro,hydro,2010,0.1137915,2010,0,0
Australia_NZ,electricity,hydro,hydro,2010,0.1338588,2010,0,0
Brazil,electricity,hydro,hydro,2010,1.4518404,2010,0,0
Canada,electricity,hydro,hydro,2010,1.2654288,2010,0,0
Central America and Caribbean,electricity,hydro,hydro,2010,0.0855111,2010,0,0
Central Asia,electricity,hydro,hydro,2010,0.2174724,2010,0,0
China,electricity,hydro,hydro,2010,2.600376,2010,0,0
EU-12,electricity,hydro,hydro,2010,0.159804,2010,0,0
EU-15,electricity,hydro,hydro,2010,1.1715184,2010,0,0
Europe_Eastern,electricity,hydro,hydro,2010,0.0479592,2010,0,0
Europe_Non_EU,electricity,hydro,hydro,2010,0.3351708,2010,0,0
European Free Trade Association,electricity,hydro,hydro,2010,0.5983848,2010,0,0
India,electricity,hydro,hydro,2010,0.4119264,2010,0,0
Indonesia,electricity,hydro,hydro,2010,0.0636336,2010,0,0
Japan,electricity,hydro,hydro,2010,0.2959632,2010,0,0
Mexico,electricity,hydro,hydro,2010,0.1336356,2010,0,0
Middle East,electricity,hydro,hydro,2010,0.064242,2010,0,0
Pakistan,electricity,hydro,hydro,2010,0.1145196,2010,0,0
Russia,electricity,hydro,hydro,2010,0.5993388,2010,0,0
South Africa,electricity,hydro,hydro,2010,0.0076968,2010,0,0
South America_Northern,electricity,hydro,hydro,2010,0.2794181,2010,0,0
South America_Southern,electricity,hydro,hydro,2010,0.4154868,2010,0,0
South Asia,electricity,hydro,hydro,2010,0.0710383,2010,0,0
South Korea,electricity,hydro,hydro,2010,0.0139644,2010,0,0
Southeast Asia,electricity,hydro,hydro,2010,0.2541321,2010,0,0
Taiwan,electricity,hydro,hydro,2010,0.0150984,2010,0,0
Argentina,electricity,hydro,hydro,2010,0.1209132,2010,0,0
Colombia,electricity,hydro,hydro,2010,0.1454436,2010,0,0
USA,electricity,hydro,hydro,2015,0.961746811527505,2015,0,0
Africa_Eastern,electricity,hydro,hydro,2015,0.071836918366315,2015,0,0
Africa_Northern,electricity,hydro,hydro,2015,0.0634663339725189,2015,0,0
Africa_Southern,electricity,hydro,hydro,2015,0.152774744303164,2015,0,0
Africa_Western,electricity,hydro,hydro,2015,0.139782122472823,2015,0,0
Australia_NZ,electricity,hydro,hydro,2015,0.140108225618559,2015,0,0
Brazil,electricity,hydro,hydro,2015,1.47960168537477,2015,0,0
Canada,electricity,hydro,hydro,2015,1.31970995752233,2015,0,0
Central America and Caribbean,electricity,hydro,hydro,2015,0.0891700101718827,2015,0,0
Central Asia,electricity,hydro,hydro,2015,0.237749386490405,2015,0,0
China,electricity,hydro,hydro,2015,2.65670538902129,2015,0,0
EU-12,electricity,hydro,hydro,2015,0.161003890073213,2015,0,0
EU-15,electricity,hydro,hydro,2015,1.15906473028349,2015,0,0
Europe_Eastern,electricity,hydro,hydro,2015,0.0499647858919246,2015,0,0
Europe_Non_EU,electricity,hydro,hydro,2015,0.323080305643439,2015,0,0
European Free Trade Association,electricity,hydro,hydro,2015,0.588066599933499,2015,0,0
India,electricity,hydro,hydro,2015,0.445659248341878,2015,0,0
Indonesia,electricity,hydro,hydro,2015,0.0635134022001131,2015,0,0
Japan,electricity,hydro,hydro,2015,0.295733150693388,2015,0,0
Mexico,electricity,hydro,hydro,2015,0.134109204399284,2015,0,0
Middle East,electricity,hydro,hydro,2015,0.0858277214909089,2015,0,0
Pakistan,electricity,hydro,hydro,2015,0.116995477519954,2015,0,0
Russia,electricity,hydro,hydro,2015,0.642831470639998,2015,0,0
South Africa,electricity,hydro,hydro,2015,0.00780988877148256,2015,0,0
South America_Northern,electricity,hydro,hydro,2015,0.27751811503811,2015,0,0
South America_Southern,electricity,hydro,hydro,2015,0.446329170250863,2015,0,0
South Asia,electricity,hydro,hydro,2015,0.0759408385159797,2015,0,0
South Korea,electricity,hydro,hydro,2015,0.0150207266605981,2015,0,0
Southeast Asia,electricity,hydro,hydro,2015,0.266551371467015,2015,0,0
Taiwan,electricity,hydro,hydro,2015,0.0154475,2015,0,0
Argentina,electricity,hydro,hydro,2015,0.123906307065289,2015,0,0
Colombia,electricity,hydro,hydro,2015,0.151959658663632,2015,0,0
USA,electricity,hydro,hydro,2020,0.979473703422559,2020,0,0
Africa_Eastern,electricity,hydro,hydro,2020,0.0902199484589887,2020,0,0
Africa_Northern,electricity,hydro,hydro,2020,0.0666225881037641,2020,0,0
Africa_Southern,electricity,hydro,hydro,2020,0.161809966658006,2020,0,0
Africa_Western,electricity,hydro,hydro,2020,0.165805679126752,2020,0,0
Australia_NZ,electricity,hydro,hydro,2020,0.146379965542969,2020,0,0
Brazil,electricity,hydro,hydro,2020,1.51020011818903,2020,0,0
Canada,electricity,hydro,hydro,2020,1.37382829276488,2020,0,0
Central America and Caribbean,electricity,hydro,hydro,2020,0.0927425957727514,2020,0,0
Central Asia,electricity,hydro,hydro,2020,0.258098678851496,2020,0,0
China,electricity,hydro,hydro,2020,2.70985206534041,2020,0,0
EU-12,electricity,hydro,hydro,2020,0.162291294828109,2020,0,0
EU-15,electricity,hydro,hydro,2020,1.15823773388509,2020,0,0
Europe_Eastern,electricity,hydro,hydro,2020,0.0521793328416,2020,0,0
Europe_Non_EU,electricity,hydro,hydro,2020,0.311485505653237,2020,0,0
European Free Trade Association,electricity,hydro,hydro,2020,0.577167354828869,2020,0,0
India,electricity,hydro,hydro,2020,0.47996832335307,2020,0,0
Indonesia,electricity,hydro,hydro,2020,0.0635003160469306,2020,0,0
Japan,electricity,hydro,hydro,2020,0.295457697100889,2020,0,0
Mexico,electricity,hydro,hydro,2020,0.134396740015981,2020,0,0
Middle East,electricity,hydro,hydro,2020,0.107620947686832,2020,0,0
Pakistan,electricity,hydro,hydro,2020,0.11927296768182,2020,0,0
Russia,electricity,hydro,hydro,2020,0.686595601256061,2020,0,0
South Africa,electricity,hydro,hydro,2020,0.00792797997089723,2020,0,0
South America_Northern,electricity,hydro,hydro,2020,0.274825156379477,2020,0,0
South America_Southern,electricity,hydro,hydro,2020,0.47834018330687,2020,0,0
South Asia,electricity,hydro,hydro,2020,0.0806807120127605,2020,0,0
South Korea,electricity,hydro,hydro,2020,0.0167163329031271,2020,0,0
Southeast Asia,electricity,hydro,hydro,2020,0.278846393724713,2020,0,0
Taiwan,electricity,hydro,hydro,2020,0.0157965,2020,0,0
Argentina,electricity,hydro,hydro,2020,0.126971315949006,2020,0,0
Colombia,electricity,hydro,hydro,2020,0.158272442099345,2020,0,0
USA,electricity,hydro,hydro,2025,0.997321879111899,2025,0,0
Africa_Eastern,electricity,hydro,hydro,2025,0.10898083744351,2025,0,0
Africa_Northern,electricity,hydro,hydro,2025,0.0697649067175569,2025,0,0
Africa_Southern,electricity,hydro,hydro,2025,0.170904726229229,2025,0,0
Africa_Western,electricity,hydro,hydro,2025,0.191791161472201,2025,0,0
Australia_NZ,electricity,hydro,hydro,2025,0.152729308570436,2025,0,0
Brazil,electricity,hydro,hydro,2025,1.54340339103772,2025,0,0
Canada,electricity,hydro,hydro,2025,1.42758715273047,2025,0,0
Central America and Caribbean,electricity,hydro,hydro,2025,0.0963884900075881,2025,0,0
Central Asia,electricity,hydro,hydro,2025,0.278456768473923,2025,0,0
China,electricity,hydro,hydro,2025,2.75899651845864,2025,0,0
EU-12,electricity,hydro,hydro,2025,0.163443751350078,2025,0,0
EU-15,electricity,hydro,hydro,2025,1.15647585075635,2025,0,0
Europe_Eastern,electricity,hydro,hydro,2025,0.0544034949529293,2025,0,0
Europe_Non_EU,electricity,hydro,hydro,2025,0.299763625445537,2025,0,0
European Free Trade Association,electricity,hydro,hydro,2025,0.565573548357406,2025,0,0
India,electricity,hydro,hydro,2025,0.514923010125202,2025,0,0
Indonesia,electricity,hydro,hydro,2025,0.063774128723466,2025,0,0
Japan,electricity,hydro,hydro,2025,0.295143421412102,2025,0,0
Mexico,electricity,hydro,hydro,2025,0.134598909569524,2025,0,0
Middle East,electricity,hydro,hydro,2025,0.129328078874854,2025,0,0
Pakistan,electricity,hydro,hydro,2025,0.121339855870148,2025,0,0
Russia,electricity,hydro,hydro,2025,0.730507032237215,2025,0,0
South Africa,electricity,hydro,hydro,2025,0.00806181612903005,2025,0,0
South America_Northern,electricity,hydro,hydro,2025,0.272289210286696,2025,0,0
South America_Southern,electricity,hydro,hydro,2025,0.511367392641573,2025,0,0
South Asia,electricity,hydro,hydro,2025,0.085224300313876,2025,0,0
South Korea,electricity,hydro,hydro,2025,0.018334589752081,2025,0,0
Southeast Asia,electricity,hydro,hydro,2025,0.290898950110314,2025,0,0
Taiwan,electricity,hydro,hydro,2025,0.0161456,2025,0,0
Argentina,electricity,hydro,hydro,2025,0.130108212883573,2025,0,0
Colombia,electricity,hydro,hydro,2025,0.164539892778484,2025,0,0
USA,electricity,hydro,hydro,2030,1.01517039869043,2030,0,0
Africa_Eastern,electricity,hydro,hydro,2030,0.127934344455609,2030,0,0
Africa_Northern,electricity,hydro,hydro,2030,0.0728786144028654,2030,0,0
Africa_Southern,electricity,hydro,hydro,2030,0.180051663405715,2030,0,0
Africa_Western,electricity,hydro,hydro,2030,0.217681708117425,2030,0,0
Australia_NZ,electricity,hydro,hydro,2030,0.159117527513479,2030,0,0
Brazil,electricity,hydro,hydro,2030,1.57814939746029,2030,0,0
Canada,electricity,hydro,hydro,2030,1.48099708806363,2030,0,0
Central America and Caribbean,electricity,hydro,hydro,2030,0.100108659297418,2030,0,0
Central Asia,electricity,hydro,hydro,2030,0.298752014353424,2030,0,0
China,electricity,hydro,hydro,2030,2.80352867136966,2030,0,0
EU-12,electricity,hydro,hydro,2030,0.164458481485365,2030,0,0
EU-15,electricity,hydro,hydro,2030,1.1537438070571,2030,0,0
Europe_Eastern,electricity,hydro,hydro,2030,0.0566032906894622,2030,0,0
Europe_Non_EU,electricity,hydro,hydro,2030,0.287943916881494,2030,0,0
European Free Trade Association,electricity,hydro,hydro,2030,0.553281137237715,2030,0,0
India,electricity,hydro,hydro,2030,0.550707588824007,2030,0,0
Indonesia,electricity,hydro,hydro,2030,0.0643915331831017,2030,0,0
Japan,electricity,hydro,hydro,2030,0.294812414987998,2030,0,0
Mexico,electricity,hydro,hydro,2030,0.134777904658276,2030,0,0
Middle East,electricity,hydro,hydro,2030,0.150896396162508,2030,0,0
Pakistan,electricity,hydro,hydro,2030,0.123262667866931,2030,0,0
Russia,electricity,hydro,hydro,2030,0.77448347814066,2030,0,0
South Africa,electricity,hydro,hydro,2030,0.00822038692107116,2030,0,0
South America_Northern,electricity,hydro,hydro,2030,0.270179936871425,2030,0,0
South America_Southern,electricity,hydro,hydro,2030,0.545256630543651,2030,0,0
South Asia,electricity,hydro,hydro,2030,0.0896529464629529,2030,0,0
South Korea,electricity,hydro,hydro,2030,0.0198877295849391,2030,0,0
Southeast Asia,electricity,hydro,hydro,2030,0.302732312618043,2030,0,0
Taiwan,electricity,hydro,hydro,2030,0.0164946,2030,0,0
Argentina,electricity,hydro,hydro,2030,0.133329580319797,2030,0,0
Colombia,electricity,hydro,hydro,2030,0.170614868126126,2030,0,0
USA,electricity,hydro,hydro,2035,1.03275343427321,2035,0,0
Africa_Eastern,electricity,hydro,hydro,2035,0.146890614898758,2035,0,0
Africa_Northern,electricity,hydro,hydro,2035,0.0759657964783929,2035,0,0
Africa_Southern,electricity,hydro,hydro,2035,0.189252382658491,2035,0,0
Africa_Western,electricity,hydro,hydro,2035,0.243526472066518,2035,0,0
Australia_NZ,electricity,hydro,hydro,2035,0.165468886463702,2035,0,0
Brazil,electricity,hydro,hydro,2035,1.61366033461741,2035,0,0
Canada,electricity,hydro,hydro,2035,1.53405513851756,2035,0,0
Central America and Caribbean,electricity,hydro,hydro,2035,0.103828354009621,2035,0,0
Central Asia,electricity,hydro,hydro,2035,0.318969473176298,2035,0,0
China,electricity,hydro,hydro,2035,2.84456752369603,2035,0,0
EU-12,electricity,hydro,hydro,2035,0.165339000306573,2035,0,0
EU-15,electricity,hydro,hydro,2035,1.15046125337369,2035,0,0
Europe_Eastern,electricity,hydro,hydro,2035,0.0587459324020315,2035,0,0
Europe_Non_EU,electricity,hydro,hydro,2035,0.276121181561248,2035,0,0
European Free Trade Association,electricity,hydro,hydro,2035,0.540290198552184,2035,0,0
India,electricity,hydro,hydro,2035,0.587034444018374,2035,0,0
Indonesia,electricity,hydro,hydro,2035,0.0652459869624066,2035,0,0
Japan,electricity,hydro,hydro,2035,0.294458481923343,2035,0,0
Mexico,electricity,hydro,hydro,2035,0.134859965276304,2035,0,0
Middle East,electricity,hydro,hydro,2035,0.172402970209659,2035,0,0
Pakistan,electricity,hydro,hydro,2035,0.125034962000169,2035,0,0
Russia,electricity,hydro,hydro,2035,0.818450591702497,2035,0,0
South Africa,electricity,hydro,hydro,2035,0.00841660439548212,2035,0,0
South America_Northern,electricity,hydro,hydro,2035,0.268036541441152,2035,0,0
South America_Southern,electricity,hydro,hydro,2035,0.579477457235478,2035,0,0
South Asia,electricity,hydro,hydro,2035,0.0940404046351966,2035,0,0
South Korea,electricity,hydro,hydro,2035,0.0213859409780906,2035,0,0
Southeast Asia,electricity,hydro,hydro,2035,0.314473367744425,2035,0,0
Taiwan,electricity,hydro,hydro,2035,0.0168437,2035,0,0
Argentina,electricity,hydro,hydro,2035,0.136618249642354,2035,0,0
Colombia,electricity,hydro,hydro,2035,0.176242437781762,2035,0,0
USA,electricity,hydro,hydro,2040,1.04407103703566,2040,0,0
Africa_Eastern,electricity,hydro,hydro,2040,0.183643645047144,2040,0,0
Africa_Northern,electricity,hydro,hydro,2040,0.0820014757164643,2040,0,0
Africa_Southern,electricity,hydro,hydro,2040,0.206985672104552,2040,0,0
Africa_Western,electricity,hydro,hydro,2040,0.294938750623798,2040,0,0
Australia_NZ,electricity,hydro,hydro,2040,0.1731746377478,2040,0,0
Brazil,electricity,hydro,hydro,2040,1.66873072838939,2040,0,0
Canada,electricity,hydro,hydro,2040,1.57058860886461,2040,0,0
Central America and Caribbean,electricity,hydro,hydro,2040,0.110330900663616,2040,0,0
Central Asia,electricity,hydro,hydro,2040,0.34132775762257,2040,0,0
China,electricity,hydro,hydro,2040,2.93850253970379,2040,0,0
EU-12,electricity,hydro,hydro,2040,0.172258978689951,2040,0,0
EU-15,electricity,hydro,hydro,2040,1.16423130458903,2040,0,0
Europe_Eastern,electricity,hydro,hydro,2040,0.0608431052304963,2040,0,0
Europe_Non_EU,electricity,hydro,hydro,2040,0.2921589857421,2040,0,0
European Free Trade Association,electricity,hydro,hydro,2040,0.547094906661866,2040,0,0
India,electricity,hydro,hydro,2040,0.650535771308305,2040,0,0
Indonesia,electricity,hydro,hydro,2040,0.0675190398823189,2040,0,0
Japan,electricity,hydro,hydro,2040,0.298281213641182,2040,0,0
Mexico,electricity,hydro,hydro,2040,0.134769552583532,2040,0,0
Middle East,electricity,hydro,hydro,2040,0.204186038374943,2040,0,0
Pakistan,electricity,hydro,hydro,2040,0.132759255530412,2040,0,0
Russia,electricity,hydro,hydro,2040,0.866661936017609,2040,0,0
South Africa,electricity,hydro,hydro,2040,0.00884149403249099,2040,0,0
South America_Northern,electricity,hydro,hydro,2040,0.268121415273428,2040,0,0
South America_Southern,electricity,hydro,hydro,2040,0.638078618625612,2040,0,0
South Asia,electricity,hydro,hydro,2040,0.106505415062851,2040,0,0
South Korea,electricity,hydro,hydro,2040,0.0240023862167031,2040,0,0
Southeast Asia,electricity,hydro,hydro,2040,0.346222625129531,2040,0,0
Taiwan,electricity,hydro,hydro,2040,0.0178996,2040,0,0
Argentina,electricity,hydro,hydro,2040,0.142209565896702,2040,0,0
Colombia,electricity,hydro,hydro,2040,0.186386834617763,2040,0,0
USA,electricity,hydro,hydro,2045,1.0544455945794,2045,0,0
Africa_Eastern,electricity,hydro,hydro,2045,0.220296963205392,2045,0,0
Africa_Northern,electricity,hydro,hydro,2045,0.0880082702207609,2045,0,0
Africa_Southern,electricity,hydro,hydro,2045,0.224774206956186,2045,0,0
Africa_Western,electricity,hydro,hydro,2045,0.346056453934593,2045,0,0
Australia_NZ,electricity,hydro,hydro,2045,0.18076803830934,2045,0,0
Brazil,electricity,hydro,hydro,2045,1.72483556222785,2045,0,0
Canada,electricity,hydro,hydro,2045,1.6061073657643,2045,0,0
Central America and Caribbean,electricity,hydro,hydro,2045,0.116892117890422,2045,0,0
Central Asia,electricity,hydro,hydro,2045,0.363598133203342,2045,0,0
China,electricity,hydro,hydro,2045,3.02899322177562,2045,0,0
EU-12,electricity,hydro,hydro,2045,0.179076173267279,2045,0,0
EU-15,electricity,hydro,hydro,2045,1.17729047108776,2045,0,0
Europe_Eastern,electricity,hydro,hydro,2045,0.0627914640774987,2045,0,0
Europe_Non_EU,electricity,hydro,hydro,2045,0.308150556449467,2045,0,0
European Free Trade Association,electricity,hydro,hydro,2045,0.553470169831065,2045,0,0
India,electricity,hydro,hydro,2045,0.714237408019395,2045,0,0
Indonesia,electricity,hydro,hydro,2045,0.0698327926657933,2045,0,0
Japan,electricity,hydro,hydro,2045,0.302078675957431,2045,0,0
Mexico,electricity,hydro,hydro,2045,0.134526092106532,2045,0,0
Middle East,electricity,hydro,hydro,2045,0.235709148988843,2045,0,0
Pakistan,electricity,hydro,hydro,2045,0.140149421427316,2045,0,0
Russia,electricity,hydro,hydro,2045,0.914634274694213,2045,0,0
South Africa,electricity,hydro,hydro,2045,0.00930948833457755,2045,0,0
South America_Northern,electricity,hydro,hydro,2045,0.268652145343791,2045,0,0
South America_Southern,electricity,hydro,hydro,2045,0.696704395654633,2045,0,0
South Asia,electricity,hydro,hydro,2045,0.118833347736321,2045,0,0
South Korea,electricity,hydro,hydro,2045,0.0265408958924283,2045,0,0
Southeast Asia,electricity,hydro,hydro,2045,0.378017561116118,2045,0,0
Taiwan,electricity,hydro,hydro,2045,0.0189556,2045,0,0
Argentina,electricity,hydro,hydro,2045,0.147798550473093,2045,0,0
Colombia,electricity,hydro,hydro,2045,0.196178513119981,2045,0,0
USA,electricity,hydro,hydro,2050,1.06313873851557,2050,0,0
Africa_Eastern,electricity,hydro,hydro,2050,0.256890016906875,2050,0,0
Africa_Northern,electricity,hydro,hydro,2050,0.0939448776100362,2050,0,0
Africa_Southern,electricity,hydro,hydro,2050,0.242525856416675,2050,0,0
Africa_Western,electricity,hydro,hydro,2050,0.396613162897389,2050,0,0
Australia_NZ,electricity,hydro,hydro,2050,0.188355820950086,2050,0,0
Brazil,electricity,hydro,hydro,2050,1.78028954523792,2050,0,0
Canada,electricity,hydro,hydro,2050,1.63973589066548,2050,0,0
Central America and Caribbean,electricity,hydro,hydro,2050,0.12351375492453,2050,0,0
Central Asia,electricity,hydro,hydro,2050,0.385581823817242,2050,0,0
China,electricity,hydro,hydro,2050,3.11311234630371,2050,0,0
EU-12,electricity,hydro,hydro,2050,0.185674158575994,2050,0,0
EU-15,electricity,hydro,hydro,2050,1.18810391916847,2050,0,0
Europe_Eastern,electricity,hydro,hydro,2050,0.0644337787768823,2050,0,0
Europe_Non_EU,electricity,hydro,hydro,2050,0.323830458098381,2050,0,0
European Free Trade Association,electricity,hydro,hydro,2050,0.559617920303813,2050,0,0
India,electricity,hydro,hydro,2050,0.779989526100281,2050,0,0
Indonesia,electricity,hydro,hydro,2050,0.0721949585516036,2050,0,0
Japan,electricity,hydro,hydro,2050,0.305735461266522,2050,0,0
Mexico,electricity,hydro,hydro,2050,0.134300435499329,2050,0,0
Middle East,electricity,hydro,hydro,2050,0.266182336232138,2050,0,0
Pakistan,electricity,hydro,hydro,2050,0.14753673545703,2050,0,0
Russia,electricity,hydro,hydro,2050,0.961949971880222,2050,0,0
South Africa,electricity,hydro,hydro,2050,0.00979072374111247,2050,0,0
South America_Northern,electricity,hydro,hydro,2050,0.270367271304784,2050,0,0
South America_Southern,electricity,hydro,hydro,2050,0.755059496061344,2050,0,0
South Asia,electricity,hydro,hydro,2050,0.131174581368936,2050,0,0
South Korea,electricity,hydro,hydro,2050,0.0290484879158626,2050,0,0
Southeast Asia,electricity,hydro,hydro,2050,0.409173422070212,2050,0,0
Taiwan,electricity,hydro,hydro,2050,0.0200116,2050,0,0
Argentina,electricity,hydro,hydro,2050,0.153362951813892,2050,0,0
Colombia,electricity,hydro,hydro,2050,0.205710587209704,2050,0,0
USA,electricity,hydro,hydro,2055,1.07179730101652,2055,0,0
Africa_Eastern,electricity,hydro,hydro,2055,0.293828397511013,2055,0,0
Africa_Northern,electricity,hydro,hydro,2055,0.0998717580182381,2055,0,0
Africa_Southern,electricity,hydro,hydro,2055,0.260324599687675,2055,0,0
Africa_Western,electricity,hydro,hydro,2055,0.44688272144014,2055,0,0
Australia_NZ,electricity,hydro,hydro,2055,0.195980676939746,2055,0,0
