INPUT_TABLE
Variable ID
StubTechFixOut

region,supplysector,subsector,stub.technology,year,fixedOutput,share.weight.year,subs.share.weight,tech.share.weight
Central America and Caribbean,electricity,hydro,hydro,2005,0.0767999,2005,0,0
Central Asia,electricity,hydro,hydro,2005,0.2114388,2005,0,0
China,electricity,hydro,hydro,2005,1.4296011,2005,0,0
EU-12,electricity,hydro,hydro,2005,0.14841,2005,0,0
EU-15,electricity,hydro,hydro,2005,0.9585504,2005,0,0
Europe_Eastern,electricity,hydro,hydro,2005,0.0448632,2005,0,0
Europe_Non_EU,electricity,hydro,hydro,2005,0.2632608,2005,0,0
European Free Trade Association,electricity,hydro,hydro,2005,0.6263388,2005,0,0
India,electricity,hydro,hydro,2005,0.366228,2005,0,0
Indonesia,electricity,hydro,hydro,2005,0.03861,2005,0,0
Japan,electricity,hydro,hydro,2005,0.275292,2005,0,0
Mexico,electricity,hydro,hydro,2005,0.0995724,2005,0,0
Middle East,electricity,hydro,hydro,2005,0.0992016,2005,0,0
Pakistan,electricity,hydro,hydro,2005,0.1111032,2005,0,0
Russia,electricity,hydro,hydro,2005,0.6216372,2005,0,0
South Africa,electricity,hydro,hydro,2005,0.0047952,2005,0,0
South America_Northern,electricity,hydro,hydro,2005,0.2805613,2005,0,0
South America_Southern,electricity,hydro,hydro,2005,0.4005288,2005,0,0
South Asia,electricity,hydro,hydro,2005,0.0463089,2005,0,0
South Korea,electricity,hydro,hydro,2005,0.0132228,2005,0,0
Southeast Asia,electricity,hydro,hydro,2005,0.1995697,2005,0,0
Taiwan,electricity,hydro,hydro,2005,0.0143496,2005,0,0
Argentina,electricity,hydro,hydro,2005,0.1224144,2005,0,0
Colombia,electricity,hydro,hydro,2005,0.1432908,2005,0,0
USA,electricity,hydro,hydro,2010,0.9453132,2010,0,0
Africa_Eastern,electricity,hydro,hydro,2010,0.0539216,2010,0,0
Africa_Northern,electricity,hydro,hydro,2010,0.0603183,2010,0,0
Africa_Southern,electricity,hydro,hydro,2010,0.1438026,2010,0,0
Africa_Western,electricity,hydro,hydro,2010,0.1137915,2010,0,0
Australia_NZ,electricity,hydro,hydro,2010,0.1338588,2010,0,0
Brazil,electricity,hydro,hydro,2010,1.4518404,2010,0,0
Canada,electricity,hydro,hydro,2010,1.2654288,2010,0,0
Central America and Caribbean,electricity,hydro,hydro,2010,0.0855111,2010,0,0
Central Asia,electricity,hydro,hydro,2010,0.2174724,2010,0,0
China,electricity,hydro,hydro,2010,2.600376,2010,0,0
EU-12,electricity,hydro,hydro,2010,0.159804,2010,0,0
EU-15,electricity,hydro,hydro,2010,1.1715184,2010,0,0
Europe_Eastern,electricity,hydro,hydro,2010,0.0479592,2010,0,0
Europe_Non_EU,electricity,hydro,hydro,2010,0.3351708,2010,0,0
European Free Trade Association,electricity,hydro,hydro,2010,0.5983848,2010,0,0
India,electricity,hydro,hydro,2010,0.4119264,2010,0,0
Indonesia,electricity,hydro,hydro,2010,0.0636336,2010,0,0
Japan,electricity,hydro,hydro,2010,0.2959632,2010,0,0
Mexico,electricity,hydro,hydro,2010,0.1336356,2010,0,0
Middle East,electricity,hydro,hydro,2010,0.064242,2010,0,0
Pakistan,electricity,hydro,hydro,2010,0.1145196,2010,0,0
Russia,electricity,hydro,hydro,2010,0.5993388,2010,0,0
South Africa,electricity,hydro,hydro,2010,0.0076968,2010,0,0
South America_Northern,electricity,hydro,hydro,2010,0.2794181,2010,0,0
South America_Southern,electricity,hydro,hydro,2010,0.4154868,2010,0,0
South Asia,electricity,hydro,hydro,2010,0.0710383,2010,0,0
South Korea,electricity,hydro,hydro,2010,0.0139644,2010,0,0
Southeast Asia,electricity,hydro,hydro,2010,0.2541321,2010,0,0
Taiwan,electricity,hydro,hydro,2010,0.0150984,2010,0,0
Argentina,electricity,hydro,hydro,2010,0.1209132,2010,0,0
Colombia,electricity,hydro,hydro,2010,0.1454436,2010,0,0
USA,electricity,hydro,hydro,2015,0.961244255852169,2015,0,0
Africa_Eastern,electricity,hydro,hydro,2015,0.0718487642838359,2015,0,0
Africa_Northern,electricity,hydro,hydro,2015,0.0633786418579706,2015,0,0
Africa_Southern,electricity,hydro,hydro,2015,0.152882606210428,2015,0,0
Africa_Western,electricity,hydro,hydro,2015,0.140478488600302,2015,0,0
Australia_NZ,electricity,hydro,hydro,2015,0.141552905641106,2015,0,0
Brazil,electricity,hydro,hydro,2015,1.46776937351077,2015,0,0
Canada,electricity,hydro,hydro,2015,1.3211361446098,2015,0,0
Central America and Caribbean,electricity,hydro,hydro,2015,0.0892710004529129,2015,0,0
Central Asia,electricity,hydro,hydro,2015,0.236917824832621,2015,0,0
China,electricity,hydro,hydro,2015,2.67389252884152,2015,0,0
EU-12,electricity,hydro,hydro,2015,0.160625587868383,2015,0,0
EU-15,electricity,hydro,hydro,2015,1.16470701912998,2015,0,0
Europe_Eastern,electricity,hydro,hydro,2015,0.0497195710657,2015,0,0
Europe_Non_EU,electricity,hydro,hydro,2015,0.322179225230487,2015,0,0
European Free Trade Association,electricity,hydro,hydro,2015,0.590311246704119,2015,0,0
India,electricity,hydro,hydro,2015,0.44857408236774,2015,0,0
Indonesia,electricity,hydro,hydro,2015,0.0657326652914026,2015,0,0
Japan,electricity,hydro,hydro,2015,0.295877464175009,2015,0,0
Mexico,electricity,hydro,hydro,2015,0.13395897519444,2015,0,0
Middle East,electricity,hydro,hydro,2015,0.0847745641269862,2015,0,0
Pakistan,electricity,hydro,hydro,2015,0.117399147071557,2015,0,0
Russia,electricity,hydro,hydro,2015,0.642796081861241,2015,0,0
South Africa,electricity,hydro,hydro,2015,0.00773321190777185,2015,0,0
South America_Northern,electricity,hydro,hydro,2015,0.280391373910669,2015,0,0
South America_Southern,electricity,hydro,hydro,2015,0.445287603290309,2015,0,0
South Asia,electricity,hydro,hydro,2015,0.0771069681125759,2015,0,0
South Korea,electricity,hydro,hydro,2015,0.0151916666279748,2015,0,0
Southeast Asia,electricity,hydro,hydro,2015,0.265681245215555,2015,0,0
Taiwan,electricity,hydro,hydro,2015,0.0154475,2015,0,0
Argentina,electricity,hydro,hydro,2015,0.124170703039868,2015,0,0
Colombia,electricity,hydro,hydro,2015,0.153304440082718,2015,0,0
USA,electricity,hydro,hydro,2020,0.977990452395991,2020,0,0
Africa_Eastern,electricity,hydro,hydro,2020,0.0900344544108312,2020,0,0
Africa_Northern,electricity,hydro,hydro,2020,0.0664456289152043,2020,0,0
Africa_Southern,electricity,hydro,hydro,2020,0.16198299111648,2020,0,0
Africa_Western,electricity,hydro,hydro,2020,0.167282507288345,2020,0,0
Australia_NZ,electricity,hydro,hydro,2020,0.149322452687723,2020,0,0
Brazil,electricity,hydro,hydro,2020,1.48456740565399,2020,0,0
Canada,electricity,hydro,hydro,2020,1.37734888820929,2020,0,0
Central America and Caribbean,electricity,hydro,hydro,2020,0.0927007477346311,2020,0,0
Central Asia,electricity,hydro,hydro,2020,0.256134568008622,2020,0,0
China,electricity,hydro,hydro,2020,2.74767503289485,2020,0,0
EU-12,electricity,hydro,hydro,2020,0.161561310191463,2020,0,0
EU-15,electricity,hydro,hydro,2020,1.16944543935419,2020,0,0
Europe_Eastern,electricity,hydro,hydro,2020,0.0517216112280436,2020,0,0
Europe_Non_EU,electricity,hydro,hydro,2020,0.309616928810212,2020,0,0
European Free Trade Association,electricity,hydro,hydro,2020,0.58158492678344,2020,0,0
India,electricity,hydro,hydro,2020,0.485193137903714,2020,0,0
Indonesia,electricity,hydro,hydro,2020,0.0679088716740604,2020,0,0
Japan,electricity,hydro,hydro,2020,0.295671930087634,2020,0,0
Mexico,electricity,hydro,hydro,2020,0.13395336590213,2020,0,0
Middle East,electricity,hydro,hydro,2020,0.104844057242455,2020,0,0
Pakistan,electricity,hydro,hydro,2020,0.120150479888223,2020,0,0
Russia,electricity,hydro,hydro,2020,0.686495090039139,2020,0,0
South Africa,electricity,hydro,hydro,2020,0.00774348391448702,2020,0,0
South America_Northern,electricity,hydro,hydro,2020,0.28103041041418,2020,0,0
South America_Southern,electricity,hydro,hydro,2020,0.475321740912647,2020,0,0
South Asia,electricity,hydro,hydro,2020,0.0836167278243181,2020,0,0
South Korea,electricity,hydro,hydro,2020,0.0171130939380774,2020,0,0
Southeast Asia,electricity,hydro,hydro,2020,0.277480563957035,2020,0,0
Taiwan,electricity,hydro,hydro,2020,0.0157965,2020,0,0
Argentina,electricity,hydro,hydro,2020,0.127383744018165,2020,0,0
Colombia,electricity,hydro,hydro,2020,0.161022869872084,2020,0,0
USA,electricity,hydro,hydro,2025,0.994264379267708,2025,0,0
Africa_Eastern,electricity,hydro,hydro,2025,0.108443963304598,2025,0,0
Africa_Northern,electricity,hydro,hydro,2025,0.0695236562118325,2025,0,0
Africa_Southern,electricity,hydro,hydro,2025,0.171105757267429,2025,0,0
Africa_Western,electricity,hydro,hydro,2025,0.19422477919333,2025,0,0
Australia_NZ,electricity,hydro,hydro,2025,0.157177946828771,2025,0,0
Brazil,electricity,hydro,hydro,2025,1.50381385916831,2025,0,0
Canada,electricity,hydro,hydro,2025,1.43388152656749,2025,0,0
Central America and Caribbean,electricity,hydro,hydro,2025,0.0961780205351187,2025,0,0
Central Asia,electricity,hydro,hydro,2025,0.275090357733886,2025,0,0
China,electricity,hydro,hydro,2025,2.82140376024185,2025,0,0
EU-12,electricity,hydro,hydro,2025,0.162410984405897,2025,0,0
EU-15,electricity,hydro,hydro,2025,1.17293553292148,2025,0,0
Europe_Eastern,electricity,hydro,hydro,2025,0.0537838421475055,2025,0,0
Europe_Non_EU,electricity,hydro,hydro,2025,0.297017565905586,2025,0,0
European Free Trade Association,electricity,hydro,hydro,2025,0.57211128409655,2025,0,0
India,electricity,hydro,hydro,2025,0.521829003940124,2025,0,0
Indonesia,electricity,hydro,hydro,2025,0.070195308158676,2025,0,0
Japan,electricity,hydro,hydro,2025,0.295399068720135,2025,0,0
Mexico,electricity,hydro,hydro,2025,0.133901509020229,2025,0,0
Middle East,electricity,hydro,hydro,2025,0.124260978918321,2025,0,0
Pakistan,electricity,hydro,hydro,2025,0.122742966053168,2025,0,0
Russia,electricity,hydro,hydro,2025,0.730337110297212,2025,0,0
South Africa,electricity,hydro,hydro,2025,0.00773554603972557,2025,0,0
South America_Northern,electricity,hydro,hydro,2025,0.282032277368832,2025,0,0
South America_Southern,electricity,hydro,hydro,2025,0.505528900367904,2025,0,0
South Asia,electricity,hydro,hydro,2025,0.0905413428571223,2025,0,0
South Korea,electricity,hydro,hydro,2025,0.019019867965313,2025,0,0
Southeast Asia,electricity,hydro,hydro,2025,0.289667890585115,2025,0,0
Taiwan,electricity,hydro,hydro,2025,0.0161456,2025,0,0
Argentina,electricity,hydro,hydro,2025,0.130593559874894,2025,0,0
Colombia,electricity,hydro,hydro,2025,0.168805481034231,2025,0,0
USA,electricity,hydro,hydro,2030,1.01016835616574,2030,0,0
Africa_Eastern,electricity,hydro,hydro,2030,0.127039239883334,2030,0,0
Africa_Northern,electricity,hydro,hydro,2030,0.0726168785996459,2030,0,0
Africa_Southern,electricity,hydro,hydro,2030,0.180239639692002,2030,0,0
Africa_Western,electricity,hydro,hydro,2030,0.221294827322305,2030,0,0
Australia_NZ,electricity,hydro,hydro,2030,0.165145769856233,2030,0,0
Brazil,electricity,hydro,hydro,2030,1.52679931868604,2030,0,0
Canada,electricity,hydro,hydro,2030,1.49067858129829,2030,0,0
Central America and Caribbean,electricity,hydro,hydro,2030,0.100035787768423,2030,0,0
Central Asia,electricity,hydro,hydro,2030,0.293817805846029,2030,0,0
China,electricity,hydro,hydro,2030,2.8946346008851,2030,0,0
EU-12,electricity,hydro,hydro,2030,0.163176816211307,2030,0,0
EU-15,electricity,hydro,hydro,2030,1.17493330279008,2030,0,0
Europe_Eastern,electricity,hydro,hydro,2030,0.0558795021686718,2030,0,0
Europe_Non_EU,electricity,hydro,hydro,2030,0.284476607277102,2030,0,0
European Free Trade Association,electricity,hydro,hydro,2030,0.561910050929309,2030,0,0
India,electricity,hydro,hydro,2030,0.558563126538803,2030,0,0
Indonesia,electricity,hydro,hydro,2030,0.0725859662175612,2030,0,0
Japan,electricity,hydro,hydro,2030,0.295110376622333,2030,0,0
Mexico,electricity,hydro,hydro,2030,0.134072858425382,2030,0,0
Middle East,electricity,hydro,hydro,2030,0.142990355876905,2030,0,0
Pakistan,electricity,hydro,hydro,2030,0.125181886955757,2030,0,0
Russia,electricity,hydro,hydro,2030,0.774223693776895,2030,0,0
South Africa,electricity,hydro,hydro,2030,0.00771843856581205,2030,0,0
South America_Northern,electricity,hydro,hydro,2030,0.283853702912444,2030,0,0
South America_Southern,electricity,hydro,hydro,2030,0.536362556038437,2030,0,0
South Asia,electricity,hydro,hydro,2030,0.0977998294071249,2030,0,0
South Korea,electricity,hydro,hydro,2030,0.0209167249806093,2030,0,0
Southeast Asia,electricity,hydro,hydro,2030,0.302317488328595,2030,0,0
Taiwan,electricity,hydro,hydro,2030,0.0164946,2030,0,0
Argentina,electricity,hydro,hydro,2030,0.133838580436132,2030,0,0
Colombia,electricity,hydro,hydro,2030,0.176911251650555,2030,0,0
USA,electricity,hydro,hydro,2035,1.02580308769471,2035,0,0
Africa_Eastern,electricity,hydro,hydro,2035,0.145776903489947,2035,0,0
Africa_Northern,electricity,hydro,hydro,2035,0.0757222334693008,2035,0,0
Africa_Southern,electricity,hydro,hydro,2035,0.189343341330191,2035,0,0
Africa_Western,electricity,hydro,hydro,2035,0.248360412618798,2035,0,0
Australia_NZ,electricity,hydro,hydro,2035,0.173224449795119,2035,0,0
Brazil,electricity,hydro,hydro,2035,1.55306755006686,2035,0,0
Canada,electricity,hydro,hydro,2035,1.54752394327371,2035,0,0
Central America and Caribbean,electricity,hydro,hydro,2035,0.104317452034519,2035,0,0
Central Asia,electricity,hydro,hydro,2035,0.312403135964615,2035,0,0
China,electricity,hydro,hydro,2035,2.96721538716931,2035,0,0
EU-12,electricity,hydro,hydro,2035,0.163857492793115,2035,0,0
EU-15,electricity,hydro,hydro,2035,1.17529352355669,2035,0,0
Europe_Eastern,electricity,hydro,hydro,2035,0.0579681198971324,2035,0,0
Europe_Non_EU,electricity,hydro,hydro,2035,0.272068383172537,2035,0,0
European Free Trade Association,electricity,hydro,hydro,2035,0.551009003752849,2035,0,0
India,electricity,hydro,hydro,2035,0.59541366775929,2035,0,0
Indonesia,electricity,hydro,hydro,2035,0.0750310112976195,2035,0,0
Japan,electricity,hydro,hydro,2035,0.294802845091014,2035,0,0
Mexico,electricity,hydro,hydro,2035,0.134528442137133,2035,0,0
Middle East,electricity,hydro,hydro,2035,0.16103613476276,2035,0,0
Pakistan,electricity,hydro,hydro,2035,0.127485527467269,2035,0,0
Russia,electricity,hydro,hydro,2035,0.818090968849171,2035,0,0
South Africa,electricity,hydro,hydro,2035,0.00769335754861516,2035,0,0
South America_Northern,electricity,hydro,hydro,2035,0.286448696120985,2035,0,0
South America_Southern,electricity,hydro,hydro,2035,0.567991496997828,2035,0,0
South Asia,electricity,hydro,hydro,2035,0.105309614015104,2035,0,0
South Korea,electricity,hydro,hydro,2035,0.0228075212629625,2035,0,0
Southeast Asia,electricity,hydro,hydro,2035,0.315424769119288,2035,0,0
Taiwan,electricity,hydro,hydro,2035,0.0168437,2035,0,0
Argentina,electricity,hydro,hydro,2035,0.137134913395668,2035,0,0
Colombia,electricity,hydro,hydro,2035,0.185409122857789,2035,0,0
USA,electricity,hydro,hydro,2040,1.03535638174066,2040,0,0
Africa_Eastern,electricity,hydro,hydro,2040,0.182396638894463,2040,0,0
Africa_Northern,electricity,hydro,hydro,2040,0.0817944516829071,2040,0,0
Africa_Southern,electricity,hydro,hydro,2040,0.206872804702744,2040,0,0
Africa_Western,electricity,hydro,hydro,2040,0.301506599298761,2040,0,0
Australia_NZ,electricity,hydro,hydro,2040,0.182935162543462,2040,0,0
Brazil,electricity,hydro,hydro,2040,1.5996902631604,2040,0,0
Canada,electricity,hydro,hydro,2040,1.58788889955132,2040,0,0
Central America and Caribbean,electricity,hydro,hydro,2040,0.111954175298972,2040,0,0
Central Asia,electricity,hydro,hydro,2040,0.333065430619748,2040,0,0
China,electricity,hydro,hydro,2040,3.09630403844205,2040,0,0
EU-12,electricity,hydro,hydro,2040,0.170562780121628,2040,0,0
EU-15,electricity,hydro,hydro,2040,1.19177021525902,2040,0,0
Europe_Eastern,electricity,hydro,hydro,2040,0.0600535412051993,2040,0,0
Europe_Non_EU,electricity,hydro,hydro,2040,0.287174491515057,2040,0,0
European Free Trade Association,electricity,hydro,hydro,2040,0.560385787058596,2040,0,0
India,electricity,hydro,hydro,2040,0.659854103416022,2040,0,0
Indonesia,electricity,hydro,hydro,2040,0.0790304851428198,2040,0,0
Japan,electricity,hydro,hydro,2040,0.298655963310439,2040,0,0
Mexico,electricity,hydro,hydro,2040,0.135291171928582,2040,0,0
Middle East,electricity,hydro,hydro,2040,0.187990980352209,2040,0,0
Pakistan,electricity,hydro,hydro,2040,0.135992253506604,2040,0,0
Russia,electricity,hydro,hydro,2040,0.866239861520476,2040,0,0
South Africa,electricity,hydro,hydro,2040,0.0078296470545001,2040,0,0
South America_Northern,electricity,hydro,hydro,2040,0.292378622493788,2040,0,0
South America_Southern,electricity,hydro,hydro,2040,0.624160229561959,2040,0,0
South Asia,electricity,hydro,hydro,2040,0.122383200812188,2040,0,0
South Korea,electricity,hydro,hydro,2040,0.0259691464738676,2040,0,0
Southeast Asia,electricity,hydro,hydro,2040,0.349067480228288,2040,0,0
Taiwan,electricity,hydro,hydro,2040,0.0178996,2040,0,0
Argentina,electricity,hydro,hydro,2040,0.142766794737028,2040,0,0
Colombia,electricity,hydro,hydro,2040,0.19949497384126,2040,0,0
USA,electricity,hydro,hydro,2045,1.04457220809707,2045,0,0
Africa_Eastern,electricity,hydro,hydro,2045,0.219063134541524,2045,0,0
Africa_Northern,electricity,hydro,hydro,2045,0.0878723938859315,2045,0,0
Africa_Southern,electricity,hydro,hydro,2045,0.224344827955631,2045,0,0
Africa_Western,electricity,hydro,hydro,2045,0.354585102943683,2045,0,0
Australia_NZ,electricity,hydro,hydro,2045,0.19267105060775,2045,0,0
Brazil,electricity,hydro,hydro,2045,1.64896762528797,2045,0,0
Canada,electricity,hydro,hydro,2045,1.62723200888261,2045,0,0
Central America and Caribbean,electricity,hydro,hydro,2045,0.120490178331473,2045,0,0
Central Asia,electricity,hydro,hydro,2045,0.353749821432611,2045,0,0
China,electricity,hydro,hydro,2045,3.22151386949755,2045,0,0
EU-12,electricity,hydro,hydro,2045,0.177227641377744,2045,0,0
EU-15,electricity,hydro,hydro,2045,1.20650994919621,2045,0,0
Europe_Eastern,electricity,hydro,hydro,2045,0.0620312039699653,2045,0,0
Europe_Non_EU,electricity,hydro,hydro,2045,0.302340233138219,2045,0,0
European Free Trade Association,electricity,hydro,hydro,2045,0.569286020925856,2045,0,0
India,electricity,hydro,hydro,2045,0.724209262208715,2045,0,0
Indonesia,electricity,hydro,hydro,2045,0.0830796119282098,2045,0,0
Japan,electricity,hydro,hydro,2045,0.30248910588518,2045,0,0
Mexico,electricity,hydro,hydro,2045,0.13646583569607,2045,0,0
Middle East,electricity,hydro,hydro,2045,0.214033232280404,2045,0,0
Pakistan,electricity,hydro,hydro,2045,0.144418568198583,2045,0,0
Russia,electricity,hydro,hydro,2045,0.914123540750754,2045,0,0
South Africa,electricity,hydro,hydro,2045,0.00797574462820273,2045,0,0
South America_Northern,electricity,hydro,hydro,2045,0.299443491529798,2045,0,0
South America_Southern,electricity,hydro,hydro,2045,0.680927160192167,2045,0,0
South Asia,electricity,hydro,hydro,2045,0.139956064825381,2045,0,0
South Korea,electricity,hydro,hydro,2045,0.029113817556084,2045,0,0
Southeast Asia,electricity,hydro,hydro,2045,0.383126724088289,2045,0,0
Taiwan,electricity,hydro,hydro,2045,0.0189556,2045,0,0
Argentina,electricity,hydro,hydro,2045,0.148431432692876,2045,0,0
Colombia,electricity,hydro,hydro,2045,0.213616152396559,2045,0,0
USA,electricity,hydro,hydro,2050,1.05374528158364,2050,0,0
Africa_Eastern,electricity,hydro,hydro,2050,0.255480880778834,2050,0,0
Africa_Northern,electricity,hydro,hydro,2050,0.09396093122334,2050,0,0
Africa_Southern,electricity,hydro,hydro,2050,0.241723735183359,2050,0,0
Africa_Western,electricity,hydro,hydro,2050,0.407517717500802,2050,0,0
Australia_NZ,electricity,hydro,hydro,2050,0.20229584721665,2050,0,0
Brazil,electricity,hydro,hydro,2050,1.70280537045961,2050,0,0
Canada,electricity,hydro,hydro,2050,1.66443502615669,2050,0,0
Central America and Caribbean,electricity,hydro,hydro,2050,0.130112347688443,2050,0,0
Central Asia,electricity,hydro,hydro,2050,0.374516347508028,2050,0,0
China,electricity,hydro,hydro,2050,3.33934875928806,2050,0,0
EU-12,electricity,hydro,hydro,2050,0.183800881694486,2050,0,0
EU-15,electricity,hydro,hydro,2050,1.2187959158415,2050,0,0
Europe_Eastern,electricity,hydro,hydro,2050,0.063755977928098,2050,0,0
Europe_Non_EU,electricity,hydro,hydro,2050,0.317657754360168,2050,0,0
European Free Trade Association,electricity,hydro,hydro,2050,0.577442498978716,2050,0,0
India,electricity,hydro,hydro,2050,0.788388579076443,2050,0,0
Indonesia,electricity,hydro,hydro,2050,0.0871278744877448,2050,0,0
Japan,electricity,hydro,hydro,2050,0.30634933328396,2050,0,0
Mexico,electricity,hydro,hydro,2050,0.138264347022198,2050,0,0
Middle East,electricity,hydro,hydro,2050,0.239058415424373,2050,0,0
Pakistan,electricity,hydro,hydro,2050,0.152858456364009,2050,0,0
Russia,electricity,hydro,hydro,2050,0.961101117030986,2050,0,0
South Africa,electricity,hydro,hydro,2050,0.00817833499076346,2050,0,0
South America_Northern,electricity,hydro,hydro,2050,0.308187741256354,2050,0,0
South America_Southern,electricity,hydro,hydro,2050,0.738924168784404,2050,0,0
South Asia,electricity,hydro,hydro,2050,0.157635443286532,2050,0,0
South Korea,electricity,hydro,hydro,2050,0.0322089274078328,2050,0,0
Southeast Asia,electricity,hydro,hydro,2050,0.417085813274421,2050,0,0
Taiwan,electricity,hydro,hydro,2050,0.0200116,2050,0,0
Argentina,electricity,hydro,hydro,2050,0.154135009490959,2050,0,0
Colombia,electricity,hydro,hydro,2050,0.227447874221568,2050,0,0
USA,electricity,hydro,hydro,2055,1.06290677540404,2055,0,0
Africa_Eastern,electricity,hydro,hydro,2055,0.29197039756143,2055,0,0
Africa_Northern,electricity,hydro,hydro,2055,0.100068262301053,2055,0,0
Africa_Southern,electricity,hydro,hydro,2055,0.259153320414924,2055,0,0
Africa_Western,electricity,hydro,hydro,2055,0.460489850024079,2055,0,0
Australia_NZ,electricity,hydro,hydro,2055,0.212039956308819,2055,0,0
Brazil,electricity,hydro,hydro,2055,1.75725983127646,2055,0,0
